,texts,labels
2285,What Russian city used to be called St. Petersburg and Petrograd ?,city
2286,What city has the world 's longest subway system ?,city
2287,The Kentucky Horse Park is close to which American city ?,city
2288,What is the largest city in Germany ?,city
2289,What is the capital of California ?,city
2290,What city does McCarren Airport serve ?,city
2291,What is the capital of Uruguay ?,city
2292,What city is sometimes called The Athens of Switzerland ?,city
2293,What United States city produces the most oil ?,city
2294,What city is found in the city of OZ ?,city
2295,What city was President William McKinley shot in ?,city
2296,What African capital is named for a U.S. president ?,city
2297,What city 's airport is named Logan International ?,city
2298,What city was Martin Luther King Jr. assassinated in ?,city
2299,What are the five most expensive cities in the world ?,city
2300,What is the capital of Seattle ?,city
2301,What German city do Italians call The Monaco of Bavaria ?,city
2302,What Asian city boasts the world 's biggest bowling alley ?,city
2303,What city was John F. Kennedy nominated for president in ?,city
2304,What is the name of the city that Maurizio Pellegrin lives in ?,city
2305,What 's the oldest capital city in the Americas ?,city
2306,What North American city sprouts the most parking meters ?,city
2307,What city is graced by the Arch of Titus ?,city
2308,What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?,city
2309,In what city is the famed St. Mark 's Square ?,city
2310,What town was the setting for The Music Man ?,city
2311,What U.S. city is The Queen of the Pacific ?,city
2312,What were the first three cities to have a population of more than a million ?,city
2313,What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,city
2314,What is the capital of Italy ?,city
2315,The Orange Bowl is located in what city ?,city
2316,What city is Logan Airport in ?,city
2317,"What Italian city of 155 were Leonardo da Vinci , Michaelangelo , and Machiavelli all working in ?",city
2318,What city in Florida is Sea World in ?,city
2319,What Scandinavian capital is built on nine bridge-connected islands ?,city
2320,What is the only gland in humans that can regenerate itself ?,body
2321,Where does your hair grow the fastest ?,body
2322,What is the softest part of the body ?,body
2323,What part of your body contains the corpus callosum ?,body
2324,The corpus callosum is in what part of the body ?,body
2325,What two body parts grow all your life ?,body
2326,What organ contains the islands of Langerhans ?,body
2327,Which ear can most people hear better with ?,body
2328,What carries sperm up into the pelvic region ?,body
2329,Where is the human skin least sensitive ?,body
2330,What are the main blood vessels ?,body
2331,What is the weakest bone in the body ?,body
2332,What are the names of the different toes ?,body
2333,What dangles over the tongue from the palate ?,body
2334,What 's the colored part of the eye called ?,body
2335,Which leg does a cat move with its left front leg when walking - its left rear or right rear leg ?,body
2336,What is a fear of sinning ?,dismed
2337,What is the name of the vaccine for chicken pox ?,dismed
2338,What is a fear of drinking ?,dismed
2339,What is a fear of rejection ?,dismed
2340,What is a fear of children ?,dismed
2341,What is the world 's deadliest infectious disease ?,dismed
2342,What is a fear of hair ?,dismed
2343,What is a fear of fish ?,dismed
2344,What is a fear of hell ?,dismed
2345,What is a fear of touching ?,dismed
2346,Name a medicine commonly used to combat AIDS ?,dismed
2347,What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,dismed
2348,What is the name of the medical condition in which a baby is born without a brain ?,dismed
2349,What drug is often used to treat AIDS patients ?,dismed
2350,What is a common anti-AIDS drug ?,dismed
2351,What disease is transmitted by the Anopheles mosquito ?,dismed
2352,What is a fear of insanity ?,dismed
2353,What is a fear of water ?,dismed
2354,What is a fear of shadows ?,dismed
2355,What is a fear of pregnancy ?,dismed
2356,What is a fear of cholera ?,dismed
2357,What disease is the second-biggest killer of North Americans ?,dismed
2358,What is a fear of sourness ?,dismed
2359,What is a fear of home surroundings ?,dismed
2360,What is another term for the painful wrist syndrome ?,dismed
2361,What does a chiropodist treat ?,dismed
2362,What is a fear of failure ?,dismed
2363,What is the most common kind of skin cancer in the U.S. ?,dismed
2364,What is chronic constipation a symptom of ?,dismed
2365,Which drug is commonly used to treat AIDS ?,dismed
2366,What is a fear of reptiles ?,dismed
2367,What is a fear of passing high objects ?,dismed
2368,What is a fear of lice ?,dismed
2369,What disease did August von Wassermann develop a specific test for in 196 ?,dismed
2370,Which infectious disease is the world 's deadliest ?,dismed
2371,What is a fear of stings ?,dismed
2372,What infectious disease is the world 's deadliest ?,dismed
2373,What is a fear of being alone ?,dismed
2374,What is a fear of night or darkness ?,dismed
2375,What is a fear of being dirty ?,dismed
2376,What does a man suffering from diphallic terata have ?,dismed
2377,What therapy attempts to elicit the `` primal scream '' ?,dismed
2378,What is a fear of going to bed ?,dismed
2379,What is a fear of food ?,dismed
2380,What is a fear of everything ?,dismed
2381,What is a fear of robbers ?,dismed
2382,What chemical in red wine is good for the heart and what exactly does it do to your body ?,dismed
2383,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",dismed
2384,What does Salk vaccine prevent ?,dismed
2385,What are all the different kinds of contraceptives ?,dismed
2386,What is a fear of jealousy ?,dismed
2387,What is a fear of machinery ?,dismed
2388,What kind of poisoning is known as plumbism ?,dismed
2389,"What is a fear of odors , body , ?",dismed
2390,What is a fear of slime ?,dismed
2391,What is the fear of frogs ?,dismed
2392,What is a fear of trees ?,dismed
2393,What is a fear of disease ?,dismed
2394,"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",dismed
2395,What is a fear of food ?,dismed
2396,"What disease plagued Europe , Africa and Asia ?",dismed
2397,What is a fear of points ?,dismed
2398,What is a fear of crystals or glass ?,dismed
2399,What is the most common cancer ?,dismed
2400,For what disease is the drug Sinemet used as a treatment ?,dismed
2401,What is a fear of black people ?,dismed
2402,What is a fear of speaking ?,dismed
2403,What is a fear of weakness ?,dismed
2404,What is the name of the disease that actress Hunter Tylo 's baby girl has ?,dismed
2405,What is a fear of cold ?,dismed
2406,What is a fear of glass ?,dismed
2407,What is a fear of being cold ?,dismed
2408,What is a fear of motion ?,dismed
2409,What is a fear of parasites ?,dismed
2410,What is a fear of fur ?,dismed
2411,What are the 10 plagues of Egypt ?,dismed
2412,What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?,dismed
2413,What chemicals are used in lethal injection ?,dismed
2414,What is a fear of worms ?,dismed
2415,What is a fear of ruin ?,dismed
2416,What is a fear of gravity ?,dismed
2417,What 's the most common non-contagious disease in the world ?,dismed
2418,What is a fear of punishment ?,dismed
2419,What is a fear of strong light ?,dismed
2420,What common ailment can 't you catch at the North Pole ?,dismed
2421,What is a fear of thunder ?,dismed
2422,What is the fear of the computer called ?,dismed
2423,What is a fear of sleep ?,dismed
2424,What is a fear of clouds ?,dismed
2425,What is a fear of money ?,dismed
2426,What is the medical term for cancer of the blood ?,dismed
2427,What is the fear of being loved ?,dismed
2428,What disease does Katharine Hepburn have that makes her voice shake ?,dismed
2429,What is a fear of childbirth ?,dismed
2430,What does a topophobic actor suffer from ?,dismed
2431,What is the fear of cockroaches called ?,dismed
2432,What is a fear of women ?,dismed
2433,What cancer is commonly associated with AIDS ?,dismed
2434,What is a fear of color ?,dismed
2435,What are the diseases that can be cured by black cumin ?,dismed
2436,"What anesthetic did Queen Victoria allow to be used for the birth of her seventh child , in 1853 ?",dismed
2437,Which infectious disease kills the most people worldwide ?,dismed
2438,What is a fear of bees ?,dismed
2439,Name the highest mountain .,mount
2440,What are the four largest mountain ranges in the continental United States ?,mount
2441,Where do people mountain climb in Nepal ?,mount
2442,What was the highest mountain on earth before Mount Everest was discovered ?,mount
2443,What continent 's second-highest peak is Mont Blanc ?,mount
2444,What mountain range is traversed by the highest railroad in the world ?,mount
2445,What is the second highest mountain peak in the world ?,mount
2446,What mountains lie between the Arkansas and Missouri rivers ?,mount
2447,What is the highest peak in Africa ?,mount
2448,What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,mount
2449,What is New England 's highest mountain ?,mount
2450,What are the four largest mountain ranges on the Asian continent ?,mount
2451,What 's the second-highest mountain in the world ?,mount
2452,What mountain range marks the border of France and Spain ?,mount
2453,Where is the highest point in Japan ?,mount
2454,What mountain range extends from the Gulf of St. Lawrence to Alabama ?,mount
2455,What is the name of the highest mountain in Africa ?,mount
2456,What is the tallest mountain ?,mount
2457,What is the highest mountain in the world ?,mount
2458,What is the world 's highest peak ?,mount
2459,What is the name of the tallest mountain in the world ?,mount
2460,How much does one ton of cement cost ?,money
2461,What was the 1940 annual salary for a boilermaker ?,money
2462,What will the increase be in the California gas tax by 2000 ?,money
2463,How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,money
2464,How much money does each player get at the beginning of the game in Monopoly ?,money
2465,How much did Alaska cost when bought from Russia ?,money
2466,"How much would it cost to purchase a 2-foot-square party tent , with sides , ?",money
2467,"How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,",money
2468,What is the exchange rate for Australian to American money ?,money
2469,How much do tuberculosis combatting drugs cost ?,money
2470,What is the current ticket fare from from Cairo to Barbados ?,money
2471,How much could you rent a Volkswagen bug for in 1966 ?,money
2472,"What is the per-capita income of Colombia , South America , ?",money
2473,What will the California gas tax be in the year 2000 ?,money
2474,What is the fare cost for the round trip between New York and London on Concorde ?,money
2475,What is the exchange rate between England and the U.S. ?,money
2476,What is the average cost for four years of medical school ?,money
2477,How much does a new railroad coal car cost ?,money
2478,"Dialing , 900 , 740-TREE to have a tree planted will cost how much ?",money
2479,What is the price for AAA 's liability auto insurance ?,money
2480,"What is the per-capita income of Colombia , South America ?",money
2481,What was the first minimum wage ?,money
2482,What can you be fined for having a dog on a beach ?,money
2483,What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,money
2484,How much did a McDonald 's hamburger cost in 1963 ?,money
2485,What is the cost of the drugs used in tuberculosis treatments ?,money
2486,What was Joe Namath 's first contract worth ?,money
2487,How much did the Iran-Contra investigation cost ?,money
2488,How much money was the minimum wage in 1991 ?,money
2489,How much money can a person be fined for having a dog on a beach ?,money
2490,What is the average salary of a paleontologist ?,money
2491,By how much will the California state gas tax rise by the year 2000 ?,money
2492,What is the starting salary of a radiographer ?,money
2493,"What is the mean income of the top 10% , top 5% , and top 1% ?",money
2494,How much money does a back injury lawsuit get ?,money
2495,How much did Lucy Van Pelt originally charge for psychiatric sessions ?,money
2496,What does an average daycare provider get paid in New England ?,money
2497,What was the first minimum wage ?,money
2498,How much money does the Sultan of Brunei have ?,money
2499,What is average salary of restaurant manager in United States ?,money
2500,What is the salary of a U.S. Representative ?,money
2501,What is the federal minimum wage ?,money
2502,"How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?",money
2503,What are bottle caps with presidents ' pictures inside worth ?,money
2504,What was the minimum wage in 1991 ?,money
2505,What is the price for tuberculosis drugs ?,money
2506,"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it ?",money
2507,What is the regular price ?,money
2508,What is the average cost for four years of medical school ?,money
2509,How much is a Canadian 1967 twenty dollar gold coin worth ?,money
2510,How much was the minimum wage in 1991 ?,money
2511,How much does the President get paid ?,money
2512,What is the amount of money owed for illegally having a dog on a beach ?,money
2513,What is the fine for having a dog on a beach ?,money
2514,How much did the first Barbie doll sell for in 1959 ?,money
2515,How much money did the Marcos steal from their country ?,money
2516,What is the starting salary for beginning lawyers ?,money
2517,How much did Mercury spend on advertising in 1993 ?,money
2518,"How much would a black-and-white 1-cent stamp be worth , Thomas Jefferson on it , ?",money
2519,What debts did Qintex group leave ?,money
2520,What does an average daycare provider get paid in New England ?,money
2521,What is the current ticket fare from from Cairo to Barbados ?,money
2522,How much did the minimum wage amount to in 1991 ?,money
2523,How much money are Dumbo 's ears insured for ?,money
2524,How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef '' ?,money
2525,What does each of the utilities cost in Monopoly ?,money
2526,What was the price of Varian Associates ' vacuum products division ?,money
2527,How much did Manchester United spend on players in 1993 ?,money
2528,How much can a person be fined for having a dog on a beach ?,money
2529,How much do drugs to treat tuberculosis cost ?,money
2530,How much will gas be taxed in California by the year 2000 ?,money
2531,What household products are there for adult acne ?,product
2532,What is the brand name of a chemical used to control ripening ?,product
2533,What kind of suit did true hepcats wear in 1942 ?,product
2534,What toy can you make sleep ?,product
2535,"Which hair care product told us `` hate that gray , wash it away '' ?",product
2536,What are different products of petroleum ?,product
2537,What brand of white rum is still made in Cuba ?,product
2538,Name the disposable razor that `` costs about 19 cents . '',product
2539,Which two products use a tiger as their symbol ?,product
2540,"Name the product that is `` at your grocer 's , at your fingertips . ''",product
2541,What is the most advanced handheld calculator in the world ?,product
2542,"What garment was named for Bradley , Voorhees and Day ?",product
2543,What kind of hat does Bat Masterson wear ?,product
2544,What product on the market is good for hiding facial scars ?,product
2545,What car was driven in the 199 release of `` Smokey and the Bandit '' ?,product
2546,What product did William Horlick discover and produce ?,product
2547,What kind of car did Janis Joplin ask the Lord to buy her ?,product
2548,What product features a frog that says `` dig 'em '' ?,product
2549,What is the best brand for a laptop computer ?,product
2550,What first-aid product `` Helps the hurt stop hurting '' ?,product
2551,Which two products use a tiger as their symbol ?,product
2552,What brand of jeans did Calvin Klein admit in a 1984 interview he felt more comfortable wearing ?,product
2553,What is the best selling computer model ever ?,product
2554,What was `` America 's recessed-filter cigarette '' ?,product
2555,What soap was touted as being `` for people who like people '' ?,product
2556,"What product 's ads claim that it `` eliminates odors , kills household germs , mold , and mildew '' ?",product
2557,What is the fastest computer ?,product
2558,What does the Peugeot company manufacture ?,product
2559,"What product `` doubles your pleasure , doubles your fun '' ?",product
2560,Which operating system runs on IBM-compatible machines ?,product
2561,What is the most expensive car in the world ?,product
2562,What is the brand name of daminozide ?,product
2563,What is the brand name of the chemical daminozide ?,product
2564,Italy is the largest producer of what ?,product
2565,"What product is for kids , and not for silly rabbits ?",product
2566,What product does `` Mrs. Olsen '' promote ?,product
2567,What product did Robert Conrad dare people to knock off his shoulder ?,product
2568,"What shampoo prevents eczema , seborrhea , and psoriasis ?",product
2569,Name a product that controls the ripening of apples .,product
2570,What computer operating system is on the most computers ?,product
2571,What operating system do IBM-compatible machines use ?,product
2572,What was the name of the computer in ` 2001 : A Space Odyssey ' ?,product
2573,How long does it take sunlight to reach Earth ?,period
2574,How old was George Washington when he died ?,period
2575,How long ago was the Roe vs. Wade decision by the Supreme Court ?,period
2576,How long does a dog sleep ?,period
2577,How old is Jeremy Piven ?,period
2578,How long does it take the moon to revolve around the Earth ?,period
2579,How long after intercourse does it take to find out if you are pregnant ?,period
2580,How long was the TV mission of Star Trek 's Enterprise to be ?,period
2581,How old is Benny Carter ?,period
2582,What was the average life expectancy during the Stone Age ?,period
2583,How old was Stevie Wonder when he signed with Motown Records ?,period
2584,How long does it take for Spider-Man 's web to evaporate ?,period
2585,How long does it take for your body to restore blood after you donate your blood ?,period
2586,How long does it take the Milky Way Galaxy to make one revolution ?,period
2587,How long did the Charles Manson murder trial last ?,period
2588,How long is human gestation ?,period
2589,What is the life span of the average monkey ?,period
2590,How long does it take light to reach the Earth from the Sun ?,period
2591,How long was the longest hiccup attack ?,period
2592,What is the time it takes a typist to type a screenplay that is 100 pages long ?,period
2593,How old is singer Freedy Johnston ?,period
2594,What is the gestation period for human pregnancies ?,period
2595,How long does a fly live ?,period
2596,How long do you have to pay back debt after claiming chapter 11 bankruptcy ?,period
2597,How long does the average domesticated ferret live ?,period
2598,How long ago did the Anglican church part from the Vatican ?,period
2599,How long does it take for your blood to make one complete trip through the body ?,period
2600,How long does a human live ?,period
2601,What age is Benny Carter ?,period
2602,How long does it take to travel from Tokyo to Niigata ?,period
2603,How old was Sir Edmund Hillary when he climbed Mt. Everest ?,period
2604,How long does it take the typical American to eat 23 quarts of ice cream ?,period
2605,Shea and Gould had an office in Los Angeles for how long before closing it ?,period
2606,How long do hermit crabs live ?,period
2607,What is the average age a horse lives ?,period
2608,How long do cardinal eggs incubate ?,period
2609,How long does a pig 's orgasm last ?,period
2610,How long does it take for your blood to make one complete trip through the body ?,period
2611,How long did the Paris Commune hold out for against the rest of France ?,period
2612,How long was the OJ Simpson trial ?,period
2613,How long do flies live ?,period
2614,How long does it take the typical hen to lay 19 dozen eggs ?,period
2615,What is Maurizio Pellegrin 's age ?,period
2616,How old is the universe ?,period
2617,How long does cocaine stay in your system ?,period
2618,What is the average life expectancy of a male in Ireland in 1996 ?,period
2619,At what age did Rossini stop writing opera ?,period
2620,How long would it take to get from Earth to Mars ?,period
2621,"The italian artist , Maurizio Pellegrin , is how old ?",period
2622,How old is the Italian artist Maurizio Pellegrin ?,period
2623,How long does it take to hike the entire Appalachian Trail ?,period
2624,How old is too old for a child to not be talking ?,period
2625,How long has L.L. Cool J. been married ?,period
2626,How old was Gene Siskel ?,period
2627,"On average , how long time does it take to type a screenplay ?",period
2628,How old is Bernadette Peters ?,period
2629,How long should you feed your puppy Purina Puppy Chow ?,period
2630,How old is Britney Spears ?,period
2631,How long does James Bond like his eggs boiled ?,period
2632,How old is the sun ?,period
2633,What is the average time to kiss somene ?,period
2634,What is the average age of a member of the team that worked on the Manhatten Project ?,period
2635,How long should a person wash their hands before they are clean ?,period
2636,What is the life expectancy of an elephant ?,period
2637,What is the recomended age to switch a child from a crib to a bed ?,period
2638,How long would it take for a $ savings bond to mature ?,period
2639,How old is Stevie Wonder ?,period
2640,How long was the longest sneezing attack ?,period
2641,How long did Shea and Gould practice law in Los Angeles ?,period
2642,What is the youngest age a boy or girl can have an orgasm ?,period
2643,How long did it take Stanley to find Livingstone ?,period
2644,What is the average time it takes for a male to ejaculate ?,period
2645,How long do you have to live in a community to vote ?,period
2646,How old was Lucille Ball when the show `` I Love Lucy '' premiered ?,period
2647,How long does it take different materials to decompose ?,period
2648,What are the stars made of ?,substance
2649,What materials did the three little pigs use to build their houses ?,substance
2650,What are the four elements ?,substance
2651,What does ribavirin consist of ?,substance
2652,What are the chemicals used in glowsticks ?,substance
2653,What substance did Joseph Priestley name for its ability to erase pencil marks ?,substance
2654,What is money made of ?,substance
2655,What is a camel hair brush actually made out of ?,substance
2656,What 's the second-lightest element ?,substance
2657,What is a softball made of ?,substance
2658,What fuel do airplanes use ?,substance
2659,What is Jell-O made from ?,substance
2660,What is the main ingredient of yogurt ?,substance
2661,What alloy do copper and tin form ?,substance
2662,What harmful chemicals are in bug spray ?,substance
2663,What four elements make up 90 percent of the human body ?,substance
2664,What 's the most abundant element in the sun ?,substance
2665,What are the most common elements in seawater ?,substance
2666,What is glass made of ?,substance
2667,What kind of crystals exist ?,substance
2668,"What element , from the Periodic Table , is a gas or a solid , but never a liquid ?",substance
2669,"What explosive do you get by mixing charcoal , sulfur and saltpeter ?",substance
2670,What 's the world 's most common compound ?,substance
2671,What is the chemical composition of a Barbie ?,substance
2672,What kind of substance is dextropropoxyphen napsylate ?,substance
2673,What does saliva consist of ?,substance
2674,What are fingernails made of ?,substance
2675,What 's the hardest substance in the human body ?,substance
2676,What are the ingredients of Coca-Cola ?,substance
2677,What is the only substance that gives food its `` taste '' when eaten ?,substance
2678,What would you add to the clay mixture to produce bone china ?,substance
2679,What is the second hardest substance ?,substance
2680,"What molecules include fluorine , sodium and magnesium ?",substance
2681,What organic fuel do bog-dwellers use a `` slane '' to cut ?,substance
2682,What is a golf ball made of ?,substance
2683,What did the ancients call the four great elements ?,substance
2684,What are super balls made of ?,substance
2685,What is the Taj Majal made of ?,substance
2686,What was the Bridge of San Luis Rey made of ?,substance
2687,What are the most common elements in the Earth 's crust ?,substance
2688,What was paper made of in the late 16th century ?,substance
2689,What four tournaments make up tennis ' Grand Slam ?,sport
2690,What is a research expedition in mountain climbing ?,sport
2691,What is the name of the game that Garry Kasparov plays ?,sport
2692,What sport does Chris Jogis play ?,sport
2693,What star-faring race brought about the Inhumans on Marvel 's Earth ?,sport
2694,"What race is 1 , 137 miles long ?",sport
2695,What sport features snatches and clean jerks ?,sport
2696,What was Dwight Eisenhower 's favorite card game ?,sport
2697,What sport is known for hooligans ?,sport
2698,"In what sport are these following numbers relevant : 118 , 126 , 134 , 142 , 15 , 158 , 167 , 177 , and 19 ?",sport
2699,In what Olympic Games did Nadia Comaneci become popular ?,sport
2700,"What sport features slotbacks , tailbacks , and touchbacks ?",sport
2701,What game does Garry Kasparov play ?,sport
2702,What 's the most popular four-player game of all time ?,sport
2703,Garry Kasparov plays what game ?,sport
2704,"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",sport
2705,What card game can feature dealer 's choice ?,sport
2706,What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,sport
2707,What was the favorite sport of Tom Wolfe 's The Pump House Gang ?,sport
2708,What 's the most popular form of gambling with women in Las Vegas ?,sport
2709,What Grand Slam golf tournament wasn 't held between 1940 and 1945 ?,sport
2710,What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?,sport
2711,What kind of a sports team is the Wisconsin Badgers ?,sport
2712,What board game does a `` wood-pusher '' play poorly ?,sport
2713,What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,sport
2714,"What kind of sports did they play in the years 1642-1649 , the English Civil War time ?",sport
2715,What European race sees the winner of its mountain stage awarded a jersey with large red polka dots ?,sport
2716,What hide-and-seek game is played around a tin can ?,sport
2717,What auto race was Wilbur Reed the first to win three times ?,sport
2718,"What card game has variations called Canfield , Klondike and Spider ?",sport
2719,What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?,sport
2720,What chess outcome results when a player has no legal move ?,sport
2721,What game is Garry Kasparov really good at ?,sport
2722,What sport can a free-legged pacer compete in ?,sport
2723,What sport do the Cleaveland Cavaliers play ?,sport
2724,In which sport is there a `` scrum '' ?,sport
2725,What are the titles of some R-Rated Sony Playstation games ?,sport
2726,What game is fatal to anybody over 21 ?,sport
2727,What type of exercise burns the most calories ?,sport
2728,What was the name of the ball game played by the mayans ?,sport
2729,What sport is Chris Jogis a top player of ?,sport
2730,What kind of sport is often associated with hooligans ?,sport
2731,What sport do you shag flies in ?,sport
2732,"What card game derived its name from biritch , or Russian Whist ?",sport
2733,What international amateur sports spectacle was first telecast in 1956 ?,sport
2734,"What baseball outcome required nine balls in 1879 , eight balls in 1880 and seven balls in 1881 ?",sport
2735,What blood sport features a movement called a veronica ?,sport
2736,What sport is played on the largest field ?,sport
2737,"What 's played at Wembley Stadium , London , every May ?",sport
2738,What field sport did dentist William Beers promote and write a standard book of rules for ?,sport
2739,What are some good exercises for kids to do ?,sport
2740,What net game sees its women 's world amateur champions receive the Uber Cup ?,sport
2741,"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",sport
2742,The second most popular sport worldwide is what ?,sport
2743,What non-mechanical sport achieves the highest speeds ?,sport
2744,What are new computer games for Windows 95 or 98 ?,sport
2745,What new games are available for Nintendo 64 ?,sport
2746,What international sport was originally called hurley ?,sport
2747,What football bowl game 's first queen was Hallie Woods ?,sport
2748,What sport was the first televised in the U.S. ?,sport
2749,What kind of sports team is the Buffalo Sabres ?,sport
2750,What type of betting is used in horse racing ?,sport
2751,What plant has the largest seed ?,plant
2752,What kind of flowers does detective Nero Wolfe raise ?,plant
2753,"What common plant has a button , cap , cup , gills , and ring ?",plant
2754,What are some colorful flowers that will bloom in the fall in New England ?,plant
2755,What plant is rum made from ?,plant
2756,What shrubs can be planted that will be safe from deer ?,plant
2757,What are two plants that clothes are made from ?,plant
2758,What plants are found in an estuary ?,plant
2759,What is the most widely cultivated plant ?,plant
2760,What are some of Australia 's native flora ?,plant
2761,What flower did Vincent Van Gogh paint ?,plant
2762,What kind of tree graces Lebanon 's flag ?,plant
2763,What is state tree of Nebraska ?,plant
2764,What are some tips for building a fire in a fireplace ?,techmeth
2765,What is the quickest and easiest way to get nail polish out of clothes ?,techmeth
2766,What is a technique popularly used to detect birth defects ?,techmeth
2767,What 's the best way to lose the flab under your chin and around your face ?,techmeth
2768,What is the best way to travel in Japan ?,techmeth
2769,What are some ways to help someone with Chicken Pox ?,techmeth
2770,What is the correct way to use `` may '' vs. `` might '' ?,techmeth
2771,What is the most efficient way to start a barbeque ?,techmeth
2772,What does the technique called `` cold fusion '' produce ?,techmeth
2773,What does the method called `` cold fusion '' create ?,techmeth
2774,What are common methods used to regulate monopolies ?,techmeth
2775,What are the different approaches of systems analysis ?,techmeth
2776,What are the various ways in which one can measure IT User Satisfaction Level ?,techmeth
2777,Name a technique widely used to detect birth defects ?,techmeth
2778,What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?,techmeth
2779,What eating utensils are used for handicapped kids ?,techmeth
2780,What 's an easy way to count the approximate number of fish in a lake ?,techmeth
2781,What are the five basic swimming strokes ?,techmeth
2782,What interesting method was used to run the credits in the early Popeye cartoons ?,techmeth
2783,"What are other ways of getting stretch marks besides pregnancy , weight loss , and weight lifting ?",techmeth
2784,What are the best ways to improve employee morale at low cost ?,techmeth
2785,"What are the 7 principles of learning from the Institute for Research on Learning , IRL ?",techmeth
2786,What is the treatment for depression ?,techmeth
2787,What is the best way to overcome a fear ?,techmeth
2788,What measures did Clinton take to avoid the draft ?,techmeth
2789,What golfing accessory was patented by George Grant on December 12,techmeth
2790,What Muhammad Ali maneuver was George Foreman the first victim of ?,techmeth
2791,What 's the slowest Olympic swimming stroke ?,techmeth
2792,What are the four natural aids used in riding a horse ?,techmeth
2793,What is the best way to remove wallpaper ?,techmeth
2794,What handicraft requires you to interlace your warp and weft ?,techmeth
2795,What invention does the principle of conservation of energy make impossible ?,techmeth
2796,In what ways did Ivan IV support Russian expansion ?,techmeth
2797,What is the formula to calculate pi ?,techmeth
2798,What basketball maneuver did Bert Loomis invent ?,techmeth
2799,What is the correct way to mount a roll of toilet paper ?,techmeth
2800,What do sailors use to measure time ?,techmeth
2801,What are three ways in which wind is created on the earth ?,techmeth
2802,What is the acreage of the Chappellet vineyard ?,volsize
2803,How big is the universe actually ?,volsize
2804,How big is our galaxy in diameter ?,volsize
2805,How big is a baby bald eagle ?,volsize
2806,What is the size of the largest akita ?,volsize
2807,How big is Australia ?,volsize
2808,How big is the Chappellet vineyard ?,volsize
2809,How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?,volsize
2810,What is the size of Argentina ?,volsize
2811,How big is a quart ?,volsize
2812,How big is a normal size penis for a 15-year-old ?,volsize
2813,How big is the largest diamond ?,volsize
2814,How big is the Electoral College ?,volsize
2815,What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,instru
2816,What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,instru
2817,What do West Indian steel bands use as instruments ?,instru
2818,Ray Charles plays which instrument ?,instru
2819,What kind of guitar did Jimi Hendrix play ?,instru
2820,What instrument is Ray Charles best known for playing ?,instru
2821,What musical instrument did Sherlock Holmes play ?,instru
2822,Musician Ray Charles plays what instrument ?,instru
2823,What instrument does Benny Carter play ?,instru
2824,Ray Charles is best known for playing what instrument ?,instru
2825,What 's the abbreviation for trinitrotoluene ?,abb
2826,What is the abbreviation of the International Olympic Committee ?,abb
2827,What is the abbreviated form of the National Bureau of Investigation ?,abb
2828,What is the abbreviation of General Motors ?,abb
2829,What does the number `` 5 '' stand for on FUBU clothing ?,abb
2830,What is the abbreviation of the National Bureau of Investigation ?,abb
2831,What 's the abbreviation for limited partnership ?,abb
2832,What is the abbreviation for micro ?,abb
2833,What is the abbreviated expression for the National Bureau of Investigation ?,abb
2834,What is the abbreviated term used for the National Bureau of Investigation ?,abb
2835,What is the abbreviation of the company name ` General Motors ' ?,abb
2836,What is the abbreviation for Original Equipment Manufacturer ?,abb
2837,What is the acronym for the National Bureau of Investigation ?,abb
2838,What is Mikhail Gorbachev 's middle initial ?,abb
2839,What is the correct way to abbreviate cc. at the bottom of a business letter ?,abb
2840,What is the acronym for the rating system for air conditioner efficiency ?,abb
2841,What is the speed of the Mississippi River ?,speed
2842,What is the speed of the Mississippi River ?,speed
2843,How fast can a Corvette go ?,speed
2844,How fast does the fastest car go ?,speed
2845,How fast is a 45Mhz processor ?,speed
2846,How fast do cheetahs run ?,speed
