,texts,labels
30193,What event caused Billy Hughes to become Prime Minister?,reason
30194,What was the name of the Liberal Party's conservative division?,gr
30195,Who committed troops to the Communist War?,ind
30196,Who increased funding for corporations?,ind
30197,Which party did Neville Bonner separate to form in 1977?,gr
30198,Which government supported the Australia's war with Afghanistan and Iraq? ,gr
30199,Who was Giles elected to replace?,ind
30200,How did Roosevelt refer to political parties?,manner
30201,What overwhelming percent of Aboriginal Australians voted for the 1967 Referendum?,perc
30202,Who did Frazer eventually lose to in 1976?,ind
30203,Under what agreement did ANZAC support the US?,other
30204,What has Australia's middle class now support more of?,other
30205,"From when did Roosevelt maintain his public profile with ""The Forgotten People""?",date
30206,What did samurai mean nearly the same thing as?,def
30207,Who used arquebuses a lot?,ind
30208,Who were most samurais' lords?,ind
30209,Which force invaded Japan in 1853?,gr
30210,Who established a western-style army in Japan?,ind
30211,What does a samurai has his heart in the wrong place dislike?,other
30212,Who was Takeda's rival?,ind
30213,What religious order was St. Francis Xavier in?,gr
30214,Whose culture included tea ceremonies?,ind
30215,What nationality was Jan Joosten van Lodensteijn?,country
30216,What nationality was Edward Schnell?,country
30217,What type of armor did Japanese wear in the 7th century?,other
30218,Who were the bushi class?,ind
30219,What is Jidaigeki?,def
30220,Who was the Battle of Hakusukinoe against?,ind
30221,Who established the first samurai-led administration?,ind
30222,What force were most commanders opposed to the Korea invasion part of?,gr
30223,What did Oda Nobunaga value?,other
30224,What kind of painting did samurai do?,cremat
30225,What were added to marriage criteria in the Tokugawa period?,other
30226,What duties did Edward Schnell have?,title
30227,What type of armor was replaced?,other
30228,What kind of animation did Afro Samurai have?,cremat
30229,What is Silver Samurai's weapon?,other
30230,How much of Japan were samurais?,count
30231,Who did Kammu fail to conquer?,ind
30232,What was Minamoto's position?,title
30233,How long were the toryos' terms supposed to be?,period
30234,What role did the Emperor have in the samurai-controlled government?,ind
30235,What kind of military school did Japan open in 1855?,gr
30236,What was Japanese culture influenced by?,other
30237,What did samurai wives' duties include when their husbands were away?,title
30238,Who did samurai wives have to take care of?,ind
30239,What types of advanced books did some Japanese women read?,cremat
30240,What was William Adams's Japanese name?,ind
30241,What was Jan Joosten van Lodensteijn's Japanese name?,ind
30242,What were the small scales in yoroi called?,termeq
30243,What new type of armor replaced the old?,other
30244,How idealistic were samurai?,manner
30245,Some feudal lords shifted loyalties from Toyotomi to whom?,ind
30246,What was the full title for Shogun?,title
30247,What does the Shimonoseki Strait divide?,other
30248,What nationality of engineers did Japan hire to build naval arsenals?,country
30249,What was the contribution of Confucianism to samurai?,desc
30250,In what language did Anjiro speak to Xavier?,lang
30251,What did Saburo mean?,def
30252,What financial concern prevented divorce?,gr
30253,Who was a woman supposed to be subservient to?,ind
30254,What permission allowed trade between Japan and Indo-China?,other
30255,What was Edward Schnell's Japanese name?,ind
30256,What does Bushido mean?,def
30257,What sometimes overrode samurais' loyalty to the daimyo?,other
30258,On what channel did Afro Samurai air?,other
30259,What class were samurais?,other
30260,Which army won the Battle of Sekigahara?,gr
30261,Who caused Oda Nobunaga's death?,ind
30262,In what century were the Meiji reforms?,date
30263,What did Nobunaga mean?,def
30264,What defined the samurais' code?,def
30265,Who was Yodo-dono the concubine of?,ind
30266,What is the purpose of testing software?,reason
30267,What is the primamry reason for testing software?,reason
30268,"Although software developers are unable to test everything, what do they run to keep the testing to a minimum? ",other
30269,What determines the cost of fixing a bug?,money
30270,Name three approaches software testers take when testing their software?,techmeth
30271,What is another term used for White-box testing?,termeq
30272,What does grey-box testing involve?,def
30273,What dopes a typical grey-box tester sets up?,other
30274,What are the four recognized levels of testing software?,other
30275,What is it called to check data passed between units?,termeq
30276,Finding defects once a change in code had already happened is called?,termeq
30277,"Which two current movements adhere to the ""test-driven software development""?",gr
30278,What three components make up Bottom Up Testing?,other
30279,"With several certifications out there that can be aquired, what is the one trait they all share?",desc
30280,What makes up part of the SQA?,other
30281,What types of software bugs are difficult to find during testing?,other
30282,Ho many more times would the cost be if the problem is found after the software's release?,money
30283,What are the software testers aware of?,desc
30284,What can black-box testing sometimes be referred to with the in-ability to see the code?,termeq
30285,What does the tester execute while performing certain actions?,other
30286,What are these test (level testing) typically grouped by?,other
30287,Who performs the Unit testing phase?,ind
30288,What is it called when data is being passed?,termeq
30289,To whom is the beta testing released to?,ind
30290,What does Destructive testing verify?,desc
30291,Under the development of agile software and extreme programing what is written first?,other
30292,Bottom Up Testing helps facilitate the testing of what?,other
30293,What can come from one bug being fixed?,desc
30294,What does the software compare during testing against?,other
30295,What does the scope of testing the software also look at?,other
30296,What other non-functional dimensions can cause software to underperform and cause other problems?,other
30297,What two types of testing are involved with combinatorial testing as mentioned here?,other
30298,When building test cases which of the two methods used is more common over the other?,techmeth
30299,What is a good reason to have testers and developers separate?,reason
30300,What does not qualify as grey-box testing?,other
30301,What does a grey-box tester implement when they have limited information?,other
30302,What is defined in the SWEBOK guide as to testing the main levels?,def
30303,What is an option  of component interface testing  used while sending message packets?,other
30304,What is the most common cause for software failure?,reason
30305,What is it called when a public test continues indefinitely?,termeq
30306,What is one example of failure testing?,other
30307,What is called to test software functions when certain components increase in side?,other
30308,What is the goal of Unit testing?,reason
30309,"If the number of states are unknown and the finite state of the machine is failing for a single trace, which group does this fall into?",other
30310,What is the number of tests for complex software components?,other
30311,What is the unpopular belief about the cost of fixing a bug?,desc
30312,White-box data testing is also known by what other names?,termeq
30313,What does specialization-based testing aim to test?,other
30314,What knowledge is required for the black box technique?,desc
30315,Knowing the overlying concepts of how software works helps testers how?,manner
30316,What are the other levels classified by?,other
30317,"By elimination construction errors, what is the expected end result?",other
30318,What is Occupational Acceptance used for?,reason
30319,What determines how deep a tester will go during regression?,other
30320,What type of testing comes before alpha testing?,other
30321,What is Stable testing also called?,termeq
30322,"Which two old movements adhere to the ""test-driven software development?""",gr
30323,"When the highest level components are tested first, the testing process is called what?",termeq
30324,It has been disproved that each class is included into what?,other
30325,What programs are available to support non-professional aspirations of software testers?,cremat
30326,What is a secondary purpose of testing software?,reason
30327,Combinatorial test design does not allow users to get what?,other
30328,The cost of fixing a defect does not depend on what?,money
30329,There are few approached in what type of testing?,other
30330,An external perspective is used in white-box testing as well as what else is used to develop test cases?,other
30331,Test cases are built around specializations and what else?,other
30332,The tester is required to have full access to what piece of information?,other
30333,What are the four unrecognized levels of tests?,other
30334,What can be used to check the databases passed between units?,other
30335,What is an uncommon type of functional software testing?,other
30336,What does backwards compatibility always seem to be the cause of errors and bugs after a release?,reason
30337,If changes need to occur during the softwares early release with regression testing how much of an impact does this have on the team as related to other testing? ,count
30338,Under the development of fragile software and extreme programming what is written first?,other
30339,What three components make up Bottom Down Testing?,other
30340,"If there are infinite sets of inputs and outputs, the states belong to what class?",other
30341,What certification requires applicants to demonstrate ability?,title
30342,"While looking for bug, what can testing not do?",desc
30343,Unstructured variations can be built into what items?,other
30344,Manipulating data and formatting input do not qualify as what?,def
30345,What does the tester execute while preforming certain queries?,other
30346,What is Operational Acceptance limited to while running?,other
30347,Lack of compatibility with other application software is an uncommon cause of what?,reason
30348,What type of testing is used to find defects after minor code changes?,other
30349,Development Testing attempts to eliminate instruction errors before code is promoted where?,other
30350,Some say the testing field is ready for what?,other
30351,The job of testing is called what type of progress?,title
30352,What modern items may increase the cost of re-deployment over time?,other
30353,What is in-circulus testing also known as?,termeq
30354,Black-box testing works with seeing what type of code?,other
30355,"Based on lengthy information, what does grey-box testing implement?",other
30356,What is one option for interface integration?,other
30357,OAT focuses the least on what?,other
30358,Programmers develop software on the earliest version of what environment?,other
30359,Development Testing is designed by who?,ind
30360,Bottom Up Testing helps determine levels of software developed and makes it harder to complete what?,other
30361,Matthew Hennessy wrote what?,cremat
30362,What are some complications of not fixing bugs?,desc
30363,What does the software contrast during testing against?,other
30364,Data from software testing may be used to model what?,other
30365,"The levels covered in the SWEBOK guide are unit-, reintegration, and what other level?",other
30366,Volume Testing is a way to test firmware when?,date
30367,What is classified by the pretesting objective?,other
30368,Target environments rarely differ greatly from the what?,other
30369,Testing reliability under expected or rare workload is called what?,termeq
30370,What is an entrenched constitutional principle in Germany?,def
30371,What keeps being debated in Germany?,desc
30372,Who redrew Germany's internal borders after World War II?,ind
30373,What has been discussed since the Federal Republic was founded in 1949?,desc
30374,"In the revision of Article 29, what was a binding provision for a new delimitation of the federal territory?",desc
30375,"Paragraph 6 of Article 29 states that a referendum, in the event of a successful petition should be held within how many years?",count
30376,What did Chancellor Willy Brandt propose in his  28 October 1969 address?,desc
30377,What are the districts of Germany considered?,other
30378,Local associations of a special kind are an amalgamation of one or more Landkreise with what?,other
30379,Every rural district is subdivided into what?,other
30380,What is the German terms for states?,termeq
30381,Which countries administrations was the Federal Republic of Germany previously under?,country
30382,"In Germany, foreign affairs is under the exclusive purvey of what? ",other
30383,What does Gunlick remark that the German System of  dual federalism requires strong Länder to have other than the capacity to implement legislation?,desc
30384,What was West Berlin under the sovereignty of?,other
30385,How much of the population must have been in favor of the revision?,count
30386,"What did the Hesse state government due when the May 5, 1958 deadline passed?",other
30387,Most states are governed by what figure?,other
30388,"Every state, other than the free states, consist of districts called what?",state
30389,What do local associations replace?,other
30390,Every urban district is what in its own right?,other
30391,What road is the border between the French and American zones?,other
30392," In 1957, the Saar Protectorate rejoined the Federal Republic as which city?",city
30393,What is an example of what states retain authority over?,state
30394,A North German Federation under Prussian hegemony replaced what confederation?,gr
30395,Which state was West Berlin apart of?,state
30396,"on January 1, 1934, Mecklenburg-Schwerin was united with which state?",state
30397,What was the Saar Statute referendum voter turnout?,other
30398,An expert commission was established under which chairman?,ind
30399,What did Bavaria's government have before 2001?,other
30400,Which article did not allow the division of territory comprising Baden?,other
30401,What was the Federal Republic of Germany created in the aftermath of?,other
30402,How much of the population did Prussia control?,count
30403,Since when has the delimitation of state territories been discussed?,date
30404,What is the association a district-free city or town and its urban hinterland typically grouped into?,gr
30405,What is the smallest administrative unit in Germany?,other
30406,What is one way municipalities develop the economic infrastructure?,techmeth
30407,What goes into effect if an agreement under article 29 is reached?,desc
30408,Whose consent do the states need to make international treaties?,ind
30409,How much of the land did Prussia control?,count
30410,Which Prussian province did Lübeck become a part of?,state
30411,Which article claimed if a petition was successful there was no need for a referendum?,cremat
30412,The parliament in Berlin is called what?,termeq
30413,What are town rights called?,termeq
30414,Who have three major policy responsibilities?,ind
30415,"Which state did not agree, so was not included in the December 1951 referendum?",state
30416,In 1957 what merged into Baden-Wurttemberg?,other
30417,What has failed so far in America?,other
30418,What has a long tradition in the history of the Holy Roman Empire?,other
30419,Who was responsible for changing Prussia's internal borders?,ind
30420,How was article 23 rephrased to reintegrate the Saar Protectorate?,manner
30421,Who seized power in January of 1934?,ind
30422,Which article was used to avoid a provision for new delimitation of territory?,other
30423,What did France offer in the French agreements of 1954?,other
30424,Who created an amalgamation at the state level?,ind
30425,What are only rural districts divided into?,other
30426,What did a majority of Berliners vote for in 1957?,other
30427,What were the states of Saxony called before 1919?,state
30428,What were the number of states reduced to in Saar Protectorate in 1949?,state
30429,People were allowed to petition for a revision as long as they had what?,other
30430,Who was under the auspices of the Eastern European Union?,ind
30431,By who was the Hesse state government's complaint heard?,ind
30432,Who established an expert commission to discuss article 29?,ind
30433,Who is the federal government in Germany governed by?,gr
30434,What do district level associations replace?,other
30435,What are urban districts not allowed to be?,other
30436,What does Flachenlander still have?,other
30437,Who was in control of West Berlin before WWII?,ind
30438,What does the system of regional government need in America?,other
30439,What fraction of people voted in Bundestag elections?,perc
30440,What is the name of the federal legislative body?,gr
30441,Local governments are limited by which article?,other
30442,What city state contains the cities of Berlin and Hamberg?,state
30443,What does German culture use to defend its interests at the federal level?,other
30444,What is a settled question in Germany?,def
30445,What made it impossible to enable new delimitation in article 18?,reason
30446,Who gained their independence in 1937?,ind
30447,Who could introduce a bill even if the affected territories did not vote for a change?,ind
30448,What referendum was passed by the electorate?,event
30449,Who did the court tell they had a requirement to bind territorial revisions?,ind
30450,What relationships differ between parliamentary republics and federal systems?,desc
30451,Every state including free states consist of what?,state
30452,What guarantees state and federal governments their rights?,reason
30453,What were the cities of Berlin and Hamberg formed from?,city
30454,What was created in 1959 in Germany?,other
30455,What was the Holy Roman Empire replaced with?,other
30456,What kind of status did Saarland have when integrated with West Germany?,title
30457,Who chooses the cabinet in the Landtag?,ind
30458,What purpose is district level administration?,reason
30459,What is one of the administrations of the eastern states?,gr
30460,What was redrawn during the allied occupation after WW I,other
30461,What is one of the sixteen federal states of Germany?,state
30462,What was founded before World War II?,other
30463,What is a topic that is the exclusive responsibility of the state?,desc
30464,What is one of Germany's constituent states?,state
30465,What states became Berlin in 1980?,state
30466,What is the federal system is defended through?,other
30467,What changes have been successfully implemented in Germany?,desc
30468,What is the name of a state in Germany that is not a city-state?,state
30469,What are referred to as the 'new states'?,state
30470,Flachenlander is one of how many states in Germany?,count
30471,What German state did West Berlin fall under?,state
30472,Which kinds of glass existed the furthest in the past?,other
30473,What makes glass melt at a lower temperature?,reason
30474,What components of glass for networks?,other
30475,What component gives glass the ability to conduct electricity?,other
30476,What material is useful in glassmaking because of its slow evaporation?,substance
30477,How high of a temperature change can glass-ceramics handle?,dist
30478,What were the areas at the center of an old sheet of glass called?,other
30479,"How is ""glass"" defined in physics?",def
30480,"Atomically, glass is similar to what?",other
30481,What is the refraction index of typical glass?,other
30482,What kind of glass are containers made from?,substance
30483,What type of components change the network's shape?,other
30484,What containers are used for melting?,other
30485,What shows that there is an inner surface between glass and melt?,other
30486,What hardens glass-ceramics?,other
30487,"Because of their heat resistance, glass-ceramics are especially suitable for what?",reason
30488,Who used to make window panes?,gr
30489,What acts like a liquid but is under the freezing temperature?,other
30490,What was obsidian used to make in prehistoric times?,other
30491,Pb2+ causes lead glass to have what?,reason
30492,What type of component can both make and change networks?,other
30493,What types of ions does typical glass have?,other
30494,What does Liquidmetal Technologies use for their alloys?,other
30495,What is q-glass?,def
30496,What materials do glass ceramics have a lot in common with?,substance
30497,Currently window glass is made as what?,other
30498,What must happen quickly for glass to form?,desc
30499,Transition in glass is comparable to what?,other
30500,"Despite its atomic structure, cooled glass acts like what?",other
30501,What type of glass absorbs some light?,other
30502,What chemical compounds can make glass nearly black?,substance
30503,What type of power systems use glass?,other
30504,Reaction with what causes dealkalization?,reason
30505,What type of metal makes better alloys than traditional steel?,substance
30506,What kind of microscope shows that q-glass grows as separate particles?,other
30507,What ingredients give glass-ceramics its useful heat tolerance?,substance
30508,The thickness at the bottom of glass panes was once taken as evidence that glass had features of what state of matter?,other
30509,"What does glass not have, leading some to think it is a classic equilibrium?",other
30510,What besides viscosity is a drawback of fused quartz?,desc
30511,What glass-like material is made with a method related to glazing?,substance
30512,Charged ions can be used to produce what in glass?,other
30513,What did technological changes allow regular homes to have?,other
30514,What early civilization made cameo glass?,gr
30515,What components of modifiers is used for networks?,other
30516,"What can alkaline ions in glass harm, in addition to electrical resistance?",other
30517,What hardens liquids?,other
30518,What proportion of crystalline ceramics yields a product with a CTE of around 0?,perc
30519,What were the areas at the center of window panes called?,other
30520,"Atomically, crystal is similar to what?",other
30521,What can be used to make glass less dense?,other
30522,Which kinds of containers existed furthest in the past?,other
30523,"What word does ""domestic"" come from?",word
30524,What famous lampmaker used factory production?,ind
30525,What type of components change the oxygen atoms?,other
30526,What component gives glass the ability to bridge oxygen atoms?,other
30527,Who coined the term alloys?,ind
30528,What shows that there is an inner surface between glass and metal?,other
30529,What materials do test regimes have a lot in common with?,substance
30530,How high of a temperature change can CTEs handle?,dist
30531,Transition in heat is comparable to what?,other
30532,What acts like a liquid but is under the experimental scales?,other
30533,What is the refraction index of diamond?,other
30534,Obsidian is what type of slag?,other
30535,Pb2+ causes bubbles to have what?,reason
30536,What type of component can both make and change ions? ,other
30537,What containers are used for evaporation?,other
30538,What is water often embedded within?,other
30539,Currently large sheets are made as what?,other
30540,Who used to make water?,gr
30541,What must happen quickly for polymers to form?,desc
30542,"Despite its atomic structure, crystals act like what?",other
30543,What type of glass absorbs molecules of supercooled liquid?,other
30544,What was obsidian used to make in falence processes?,other
30545,Walls used for storage are often made of what material?,substance
30546,Lead oxide makes it easier to decrease viscosity in what?,other
30547,What types of compunds does typical glass have?,other
30548,What does Liquidmetal Technologies use for their cooling?,other
30549,"In traditional motion, what types of movement stop?",other
30550,What can a very strong and transparent transmittance be made from?,substance
30551,What glass-like material is made with a method related to sharp cutting?,substance
30552,What chemical compounds can make glass thin?,substance
30553,What type of power systems use curtains?,other
30554,What compensates for the bonds nearby?,other
30555,Reaction with what causes oxygen ions to compensate for their charge?,reason
30556,What type of metal makes better alloys than Caltech?,substance
30557,What forms in the AL-Fe-Si system during an isotropic glassy phase?,other
30558,What ingredients give glass-ceramics its useful thermal expansion?,substance
30559,What was poured onto a large window pane?,other
30560,The crown glass process was once taken as evidence that glass had features of what state of matter?,other
30561,What behaves as a solid?,other
30562,What besides viscosity is a drawback of soda-lime glasses?,desc
30563,Charged ions can be used to produce what in precipitates?,other
30564,What type of scientists rely on windscreens for distant observations?,ind
30565,What early civilization made colored vases?,gr
30566,What can alkaline ions in oxygen harm?,other
30567,What proportion of crystalline ceramics yields a product with a CTE of around 1000?,perc
30568,What is energy abbreviated to in science?,exp
30569,Classical statistical mechanics requires the existence of what?,other
30570,What was Planck studying in the last part of the nineteenth century?,other
30571,"Before Planck, it was assumed that the energy of a body could take on what value?",other
30572,Einstein and what other two individuals revisited the black-body problem in 1905?,ind
30573,What is emitted as a result of the photoelectric effect?,other
30574, What measurable value obeys a similar rule of angular momentum?,other
30575,How was the Planck constant calculated in the early 20th century?,manner
30576,The gyromagnetic ratio is the constant proportion between the magentic field and what?,perc
30577,What is the Faraday constant?,def
30578,What measurement is deemed most important to redefine in terms of physical constants?,other
30579,What was realized after Planck's discovery?,desc
30580,At about what wavelength of light are human eyes most sensitive?,other
30581,Who posed the problem of black-body radiation?,ind
30582,What does the Stefan-Boltzmann law state?,def
30583,The Rayleigh-Jeans law makes close predictions for what amount of values?,other
30584,"Who came up with the term, ""ultraviolet catastrophe""?",ind
30585,What terms describe different types of radiation?,termeq
30586,What does the kinetic energy of a photoelectron depend on?,other
30587,What value does RK represent?,exp
30588,"How do conversion factors compare in ""low-field"" and ""high-field"" methods of measuring the gyromagnetic ratio?",manner
30589,How is the Faraday constant determined?,manner
30590,What is the shape of the object that establishes the base unit of the kilogram?,other
30591,Was the Planck constant the only option for redefining the kilogram?,other
30592,What frequency does green light with a wavelength of 555 nanmetres have?,other
30593,Cooler objects glow less than objects that are what?,other
30594,What does Planck's law correctly predict?,desc
30595,What is the energy transferred by a wave in a given time called?,termeq
30596,What form do measurement attempt trade-offs for quanta take the form of?,other
30597,Which method is at fault or the discrepancy?,techmeth
30598,What three factors impact the gyromagnetic ratio?,reason
30599,"What did the light quantum, in some ways, behave as?",other
30600,"Regarding atoms, what does the Planck constant imply?",def
30601,"In making Planck's law, what was in both the numerator and denominator of the formula that was used?",other
30602,How is uncertainly measured in this experience?,manner
30603,What three terms define the Bohr magneton value?,def
30604,How is the Farday constant value quickly calculated?,manner
30605,How is unit cell volume calculated?,manner
30606,What was later termed the photon?,termeq
30607,How much energy does a green light of wavelength 555 nm contain?,count
30608,What did Einstein with the 1921 Nobel Prize for?,reason
30609,"Prior to Einstein's work, light behavior was modeled as what?",other
30610,What type of energy due photoelectrons emitted due to the photoelectric effect have?,other
30611,"According to Heisenberg and Schrödinger, the reduced Planck constant remains what?",other
30612,What type of analysis fits the either-or nature of the uncertainty?,other
30613,What value does RM represent?,exp
30614,What ratio is the difference of proportionality between the frequency ν of nuclear magnetic resonance (or electron paramagnetic resonance for electrons) and the applied magnetic field?,perc
30615,What is the Faraday difference?,desc
30616,What measurement is deemed least important to redefine in terms of physical constants?,other
30617,Where would the decision to change the definition of the kilometer have occured latest?,other
30618,What is the wavelength of light to which human eyes are most sensitive?,other
30619,Planck studied what problem posed originally by Kirchhoff?,desc
30620,What did Rayleigh & Jeans and Einstein prove independently in 1905?,desc
30621,What was predicted to happen to a nucleus-orbiting electron under Rutherford's model?,desc
30622,Bohr introduced what value as the quantum of angular momentum?,other
30623,What example is given as another paired relationship of uncertainly related to standard deviation?,other
30624,What logical issue would using Planck constant values from these effects never lead to?,desc
30625,"How do conversion factors compare in ""low-field"" and ""high-field"" methods of measuring the gyroelectric ratio?",manner
30626,How is the Faraday difference determined?,manner
30627,What is the shape of the object that establishes the base unit of the kilometer?,other
30628,The Planck constant initially was given what name?,termeq
30629,What is the frequency of the light to which the human eye is most sensitive?,other
30630,What characteristic of the light emitted by a hot object changes with temperature?,desc
30631,What name did Paul Ehrenfest give to the proofs from Einstein and Rayleigh & Jeans?,ind
30632,What portion of the photoelectric effect was in disagreement with the believed description of light behavior?,other
30633,What incorrect belief did Bohr hold about the reduced Planck constant?,desc
30634,What measurable value avoids a similar rule of angular momentum?,other
30635,What three terms define the Bohr nucleus value?,def
30636,How does the Faraday difference relate to the Planck difference?,manner
30637,What value has consistently changed since 1889?,other
30638,"Instead of an electromagnetic wave, what did the light quantum behave as in some regards?",other
30639,How is the proportional nature of the Planck constant explained?,manner
30640,"Changing values of n, the Boltzmann constant, or other variables resulted in learning what about Planck's law?",desc
30641,"If the photoelectric effect is occuring, increasing the intensity of the light source causes what?",reason
30642,"What forces measurement never chooses between trade-offs, in quanta?",other
30643,What is never defined in terms of the reduced Planck constant?,def
30644,What effects are never relied on?,desc
30645,What effect is a the same effect that gives rise to chemical shift in KMR spectroscopy?,desc
30646,How is the Farday difference value slowly calculated?,manner
30647,How is unit nucleus volume calculated?,manner
30648,What definition has never had anyone attempt to change it?,def
30649,What is the simple name given to the light quantum today?,termeq
30650,"For certain cases of light or atoms, what does the quantum of action yield?",other
30651,How much energy is contained in the light to which human eyes are most sensitive?,count
30652,What terms describe the same types of radiation?,termeq
30653,What is infused as a result of the photoneutral effect?,other
30654,What form do measurement attempt trade-offs for quanta avoid?,other
30655,What can never be measured with molar volume?,other
30656,What kind of alloy is never used to measure a kilogram?,substance
30657,What does modern statistics mechanics not define the value of?,def
30658,What type of radiation was Planck studying in the late 18th century?,other
30659,Wien's spectrum model could not predict accurate at what end of the spectrum?,other
30660,What is the energy lost by a wave in a long time called?,termeq
30661,What does the kinetic energy of a photoelectron lose?,other
30662,Who reduced the increased Planck constant?,ind
30663,What type of analysis fits the either-and nature of certainty?,other
30664,What is not available in high quality and purity for the semiconductor industry?,other
30665,What is not required to exist in modern statistics mechanics?,other
30666,Which light wavelength is the human eye no longer able to see?,other
30667,What other two individuals aside from Einstein revisited the black-body problem in 1945?,ind
30668,What other types of wave besides light doesn't have its own intensity?,other
30669,What example is given as another paired relationship of certainty related to deviation?,other
30670,What type of charge did a particle have that behaved similarly to dark quantum energy?,other
30671,What does the Planck Constant negate?,def
30672,What does Planck's law incorrectly predict?,desc
30673,"Who never used the term, ""ultraviolet catastrophe""?",ind
30674,What is the name for the amount of energy disappearing by a wave in a given time?,termeq
30675,What type of energy due photoelectrons emitted due to the photoneutral effect have?,other
30676,What is the Planck constant incorrectly known as?,termeq
30677,What did Einstein win the 1924 Nobel Prize for?,reason
30678,What assumption was confirmed based on Planck's work?,desc
30679,How much was the total investment in renewable energy in 2012?,money
30680,Who has shown support for ambitious renewable energy goals?,ind
30681,"By the end of 2011, total renewable power capacity worldwide exceeded what number?",count
30682,What is one problem with biomass?,desc
30683,What was the geothermal capacity in 1975?,other
30684,Global wind power installations increased by how much in 2010?,count
30685,Lester Brown states that the market does not incorporate what?,other
30686,"As of 2012, what accounts for about half of new nameplate electrical capacity?",other
30687,What determines the extent to which renewable energy is to be incorporated into a country's generation mix?,other
30688,What is the driving force behind voluntary green electricity within the EU?,ind
30689,What helped the industry weather the 2009 economic crisis better than other sectors?,reason
30690,"In 2012, solar electricity consumption increased by what percentage?",perc
30691,Between what years did worldwide renewable energy capacity grow at rates of 10 to 60 percent annually?,date
30692,What can be economically competetive but may still require deployment support?,other
30693,What was the geothermal capacity in 2008?,other
30694,China has how much wind power installed?,count
30695,What is the world's largest solar-thermal power plant project currently under construction?,other
30696,What is a sign that further price reductions are likely in coming years?,symbol
30697,The European Union has prescribed an indicative renewable energy target of what percent?,perc
30698,Who has the authority to carry out a number of functions that havae implications for the feasiblity of renewable energy projects?,ind
30699,What states that EU Member States must ensure that the origin of electricity produced from renewables can be guaranteed?,state
30700,What is becoming increasingly economic in both developing and devloped countries?,other
30701,What  six were the top countries for investment in recent years?,country
30702,The goal was to increase the share of renewable energy in the EU by 20 percent in what year?,date
30703,Renewables contributed what percentage to our electricity generation?,perc
30704,Photovoltaic and solar-thermal plants may meet how much of the world's energy needs by 2060?,count
30705,What is the main driver of reduced costs?,reason
30706,Who is building The Califoria Valley Solar Ranch?,ind
30707,What helped create the modern wind power industry?,reason
30708,What is the key to stabilizing the earth's climate?,reason
30709,Some countries have phased out all subsidies for what substance?,country
30710,Name one outher country with defined national or regional target?,country
30711,"In the US, what is the main tool to track and stimulate voluntary actions?",other
30712,What is driving increasing rates of investment in the renewable energy industry?,reason
30713,How much was the worldwide investment in solar power in 2012?,money
30714,Who developed a series of stabilization wedges?,ind
30715,"Who stated that energy costs with a wind, solar, water system should be similar to today's energy costs?",ind
30716,How much was the total investment in renewable energy in 2013?,money
30717,Who has never shown support for ambitious renewable energy goals?,ind
30718,"By the end of 2012, total renewable power capacity worldwide exceeded what number?",count
30719, What is getting more expensive as a result of technological change?,other
30720,Electricity production is expected to increase by what percentage each year for the next 25 years?,perc
30721, What was the geothermal capacity in 1985?,other
30722,What can't be made from plant matter composed primarily of inedible celllose fibers thta form the stems and branches of most plants?,other
30723, Lester Brown states that the market incorporates what?,other
30724,"As of 2013, what accounts for about half of new nameplate electrical capacity",other
30725,What determines the extent to which renewable energy is to be incorporated outside of a country's generation mix?,other
30726,What is the driving force behind voluntary green electricity outside of the EU?,ind
30727,Analysts expect the market to triple by what year?,date
30728,Renewables did not contribute what percentage to our energy consumption?,perc
30729, What is getting cheaper as a result of technological expenses?,other
30730,What can be economically competetive but not still require deployment support?,other
30731, What was the geothermal capacity in 2009?,other
30732,What is the world's largest solar-thermal power plant project currently not under construction?,other
30733,"As of 2008, geothermal power development was underway in less than how many countries?",count
30734,Who said the market does incorporate the indirect costs?,ind
30735,What isn't the driving force behind voluntary green electricity within the EU?,ind
30736, In what city is the National Research Council located?,city
30737,Between what years did worldwide renewable energy capacity drop at rates of 10 to 60 percent annually?,date
30738,What doesn't happen as the scope of economically viable applications increases?,desc
30739, Who is building The Califoria Valley State Ranch?,ind
30740,Global wind power installations decreased by how much in 2010?,count
30741,What was the Energy Policy Act of 2004?,def
30742, What can't help over come the problems with the market?,other
30743, What is the key to not stabilizing the earth's climate?,reason
30744,The European Union has not prescribed an indicative renewable energy target of what percent?,perc
30745, Who doesn't have the authority to carry out a number of functions that have implications for the feasibility of renewable energy projects?,ind
30746,What states that EU Member States must not ensure that the origin of electricity produced from renewables can be guaranteed?,state
30747,What helped the industry weather the 2010 economic crisis better than other sectors?,reason
30748,What plays a major role in the energy mix of every single country?,ind
30749,"In 2012, solar electricity consumption decreased by what percentage?",perc
30750,What will Denmark do in 2055?,desc
30751, What eight were the top countries for investment in recent years?,country
30752,The goal was to decrease the share of renewable energy in the EU by 20 percent in what year?,date
30753,"By the beginning of 2011, total renewable power capacity worldwide exceeded what number?",count
30754,Photovoltaic and solar-thermal plants may meet how much of the world's energy needs by 2006?,count
30755, What is not the main driver of reduced costs?,reason
30756,What can not be economically competetive but may still require deployment support?,other
30757, China doesn't have how much wind power installed?,count
30758, What isn't the purpose of tax shifting?,reason
30759, No countries have phased out all subsidies for what substance?,country
30760, Name one other country without defined national or regional target?,country
30761,"n the US, what is not the main tool to track and stimulate voluntary actions?",other
30762,What is driving decreasing rates of investment in the renewable energy industry?,reason
