,texts,labels
17007,What company now runs Brasilia's airport?,gr
17008,Where is the older interstate bus station?,other
17009,How many people competed to be Brasilia's urban planner?,count
17010,How many identical columns are used in the Cathedral of Brasília?,count
17011,What city is an important Federal District?,city
17012,How many vendor spaces are in Brasilia's airport?,count
17013,Why is Brasilia a good place for air sports?,reason
17014,How many floors does the Alvorada have?,count
17015,Where are the VP's offices?,other
17016,How many parking spaces are there at Brasilia's airport?,count
17017,How many floors are in the Palacio da Alvoarada?,count
17018,How many boarding bridges did Miami recieve in 2014?,count
17019,Where does the metro go after leaving the satellite cities?,other
17020,Where is Brasilia's metro located?,other
17021,How many private colleges are in Brasilia?,count
17022,Where are restaurants and pensions placed in Brasilia?,other
17023,When was the Promised Land published?,date
17024,How many synedoche are in Brazil?,count
17025,How many people competed in a contest to help build the city in 1956?,count
17026,How many parts of the capital were reaching up to heaven?,count
17027,What is located on either side of the plazas?,other
17028,How many floors are in the chapel?,count
17029,How many passengers did the airport handle in 2006?,count
17030,When was the Rodoferroviaria opened?,date
17031,When was Brasilia's Constitution made official?,date
17032,When was Brasilia dedicated?,date
17033,Where do you enter the presidential offices instead of a doorway?,other
17034,What is located at the northern end of Bandeirante?,other
17035,Where are new restaurants being developed?,other
17036,How many vendor spaces does ENGEVIX have?,count
17037,Where is the Central Station located that opened in July 2010?,other
17038,Where does Roberto Burle Marx live?,other
17039,Where was World In Grey created?,other
17040,What company runs the VIP room?,gr
17041,Where was the Gustav Lindenthal Conference located?,other
17042,How many years of consecutive growth had Greece had?,count
17043,How many of the world's tankers do Greek companies own?,count
17044,How many millions of tourists does Greece attract each year?,count
17045,How many TEUs did Piraeus handle in 2010?,count
17046,When did Greece go into recession?,date
17047,What percentage of the world's bulk carriers are Greece's?,perc
17048,How many million of tons went through Aghioi Theodoroi in 2010?,count
17049,How many million tons of goods did port Eleusis transport in 2010?,count
17050,How many million of people passed through Greece's ports in 2010?,count
17051,How many convergence criteria were there in the treaty?,count
17052,"How many Euros was Greece able to ""hide"" because of an arrangement with Goldman Sachs?",count
17053,What company has a 40% stake in OTE?,gr
17054,How many tons of goods were transported through Greece in 2007?,count
17055,When did the physical exchange of the drachma to euro take place?,date
17056,How many international tourists visited Greece in 2013?,count
17057,What Greek telecommunications company has become a strong investor in former Yugoslavia?,gr
17058,How many tons of marble does Greece produce?,count
17059,How many ships did Greece's navy have in the late 1970s?,count
17060,How many Greek shipping companies were in operation in 2011?,count
17061,How many shares of OTE does the Greek state own?,count
17062,What percentage of people in Greece had never used the Internet as of 2013?,perc
17063,How many tourists did Greece welcome in 2009?,count
17064,How many kilometers of Greece's railway is electrified?,count
17065,How many years of consecutive growth has Greece lost?,count
17066,How many millions of tourists does Greece ban each year?,count
17067,How many TEUs did Piraeus remove in 2010?,count
17068,When did Greece reverse their recession?,date
17069,Why were swaps registered as debts by Eurostat at the time?,reason
17070,How many ships did Greece's navy lose in the late 1970s?,count
17071,How many million of feathers went through Aghioi Theodoroi in 2010?,count
17072,How many million tons of goods did port Eleusis steal in 2010?,count
17073,How many millions of people couldn't pass through Greece's ports in 2010?,count
17074,How many convergence criteria were ignored in the treaty?,count
17075,When did Greece leave what is now the European Union?,date
17076,What company lost a 40% stake in OTE?,gr
17077,How many tourists did Greece refuse in 2009?,count
17078,How many tons of goods were lost in transport through Greece in 2007?,count
17079,When did the Deutsche Bank destroy a report on the findings of the value of the reserves south of Crete?,date
17080,How many international tourists were imprisoned in Greece in 2013?,count
17081,What Greek telecommunications company has become a weak investor in former Yugoslavia?,gr
17082,How many Euros was Greece able to give away because of an arrangement with Goldman Sachs?,count
17083,How many tons of marble does Greece destroy?,count
17084,How many Greek shipping companies were closed in 2011?,count
17085,How many shares of OTE does the Greek state sell?,count
17086,What percentage of people in Greece have never stopped using the Internet as of 2013?,perc
17087,How many kilometers of Greece's railway is gold?,count
17088,What republican majority leader died in a plane crash?,ind
17089,How many private calendar objector members does minority leader appoint?,count
17090,How do minority leaders keep party priorities publicized?,manner
17091,Why was minority leader position created?,reason
17092,How many candidates was typical in early fields for speaker?,count
17093,What prominent ex-speaker was nominated for minority role in 1875?,ind
17094,Why were republicans upset with Mann?,reason
17095,Who succeeded Newt Gingrich as Speaker?,ind
17096,How many signatures are required on a discharge pertition?,count
17097,Who is the leader of chief deputy whips in democratic conference?,ind
17098,When was Robert Michel elected minority leader?,date
17099,Why was Randall Ripley discredited as Speaker in 1883?,reason
17100,What minority leader has run for President?,ind
17101,How many institutional functions does the House office Building Commission have?,count
17102,How many amendments are usually passed in the committee of the Whole per year?,count
17103,How many leadership positions does the Speaker have when losing the Minority Whip's chair?,count
17104,How many members of congress were there in 1828?,count
17105,Where can the House Office Building Commission appoint individuals to?,other
17106,How many Republicans are affiliated with the GOP?,count
17107,How many amendments usually come up for a vote each year?,count
17108,When did the Democrats gain a majority in the house?,date
17109,What state was Alexander Hamilton originally from?,state
17110,How many Members can the House Office Building Commission name to serve as Private Calendar objectors?,count
17111,Where does the public usually organize town meetings?,other
17112,Why was Pelosi seeking the Minority Whip position?,reason
17113,How many Demcorats were angry with James R. Mann in 1911?,count
17114,Why do independents and swing voters usually register to vote?,reason
17115,Why would the public want to create surveys to gauge public party opinion?,reason
17116,Why were DeLay and Hastert considered second-ranking in the House in 2010?,reason
17117,How many candidates were there from 1861-1875 for speaker?,count
17118,Why does the DCCC establish leadership PAC's?,reason
17119,How many chief deputy whips are in the House Republican Conference?,count
17120,Where can the Policy Committee nominate party members to?,other
17121,Where does the President deliver addresses in diverse forums?,other
17122,Where do Armenians mostly live besides Armenia?,other
17123,When did the Russo-Persian War begin?,date
17124,When did Armenia's church become independent?,date
17125,What job do many Armenian women traditionally do?,title
17126,What is khorovats?,def
17127,How many Armenians live outside Armenia and the republic within it?,count
17128,When did the Russo-Persian War end?,date
17129,When did communists take over Armenia?,date
17130,How many people live in the Armenian monastery in or near Italy?,count
17131,Where were the 1952 Olympics held?,other
17132,What is lavash?,def
17133,Where do most emigrant Armenians live?,other
17134,When was the Italian Armenian monastery founded?,date
17135,What is paklava?,def
17136,Why did many Armenians leave Armenia?,reason
17137,When did parts of Armenia under Iranian control become part of Russia?,date
17138,How many native Armenians are in Armenia today?,count
17139,Where was the Armenian Catholicosate located at first?,other
17140,Who wrote 'The History of Armenia'?,ind
17141,What is 'gorg'?,def
17142,What are vishapagorgs?,def
17143,What is a kabob?,def
17144,Where to Russians live besides Armenia?,other
17145,Who invented the Armenian alphabet?,ind
17146,When did Armenia leave the USSR?,date
17147,Where is the Italian Armenian monastery?,other
17148,Where did the Armenian Catholicosate move to?,other
17149,What are otsagorgs?,def
17150,What is ghapama?,def
17151,How many people of Ukranian ancestry live in Russia?,count
17152,What did the Hittite Empire reach under Ashurbanipal?,other
17153,When was the Red Army part of an independent republic after the Russian Empire breakup?,date
17154,When did the Echmiadzin church gain independence?,date
17155,When did Gevork Emin invent the Armenian alphabet?,date
17156,What is Artsakh's profession?,title
17157,Why did many Armenians leave Iran?,reason
17158,Where is it thought the Batumi migrated?,other
17159,Why did Western and Eastern Armenia come under Russian rule in the early 16th century?,reason
17160,Why did the Echmiadzin church become independent?,reason
17161,Where was a new monastery built after the Seljuk invasion?,other
17162,Where were the 1970 olympics located?,other
17163,When did Russia become independent from the USSR?,date
17164,"When was Venice, Italy founded?",date
17165,Where is the Hungarian monastery?,other
17166,When did the Greco-Roman empire officially adopt Christianity as its religion?,date
17167,What does the name Hayk mean?,def
17168,How many people live in the Austrian monastery near Jerusalem?,count
17169,Where did Echmiadzin move to because it was safer?,other
17170,Where is the earliest medieval church from?,other
17171,When did Charles Taze Russell form a group?,date
17172,When did Watch Tower supporters gather as autonomous congregations to study the Bible?,date
17173,When did Russell move the Society's headquarters to Brooklyn?,date
17174,Who was appointed as the third president of the Watch Tower Bible and Tract Society in 1942?,ind
17175,Where do Jehovah Witnesses meet for worship and study?,other
17176,Why do Jehovah Witnesses believe the Bible condemns mixing of religions?,reason
17177,What profession did Rodney Stark grow up to become?,title
17178,Where did Russell and others form their group?,other
17179,How many congregations were founded?,count
17180,How many baptisms were there in 1974?,count
17181,"Where will God resurrected the ""other sheep"" after Armageddon?",other
17182,What happened to Satan when Jesus started his rule?,desc
17183,How many publishers did the Jehovah's Witnesses have as of August 2015?,count
17184,Why have Jehovah's Witnesses sometimes been imprisoned?,reason
17185,How many adherents worldwide does the group claim?,count
17186,When did Rutherford release The Finished Mystery?,date
17187,Where would the great multitude live?,other
17188,How many active members were there in 1975?,count
17189,Where does the Governing Body express its doctrinal position?,other
17190,How many congregations did the Jehovah's Witnesses have in 2015?,count
17191,How do the leaders of the Jehovah's Witnesses cultivate a system of unquestioning obedience?,manner
17192,Why are the Jehovah's Witnesses reluctant to alert authorities to abuse?,reason
17193,"Why do Jehovah Witnesses reject inherent immortality of the soul, hellfire and Trinitarianism?",reason
17194,How many people worldwide were associated with Russell's movement by 1910?,count
17195,How many members does the Governing Body consist of?,count
17196,Why do Jehovah Witnesses forego religious holidays and birthdays or other celebrations?,reason
17197,Where are the group elders located?,other
17198,When do Jehovah Witnesses believe the kingdom of heaven was established?,date
17199,Where have cases in the Jehovah's Witnesses favor been heard outside of the U.S.?,other
17200,How many Jehovah Witnesses adherents live in the United States?,count
17201,Who was the most distributed Christian author in the world in 1912?,ind
17202,How many Governing Body members were there in late 2012?,count
17203,How many Jehovah Witnesses exist today?,count
17204,How many Jehovah's Witnesses were there in 1914?,count
17205,How many witnesses are there at each Kingdom Hall?,count
17206,How many doors does the average Jehovah's Witnesses knock on each month?,count
17207,How many preaching members of the Witnesses are there in the United States?,count
17208,What percentage of people who join the Jehovah's Witnesses as an adult end up being considered as inactive?,perc
17209,How many Jehovah's Witnesses were there in Canada at the start of World War II?,count
17210,How many child sexual abuse cases have been reported to authorities in the US by The Watch Tower Society since 1950?,count
17211,Where was Jehovah Witnesses founded?,other
17212,"How many people attended the Cedar Point, Ohio, convention of the Watch Tower Society?",count
17213,How many Jehovah's Witnesses were there as of 1935?,count
17214,How many Witnesses were baptized in 1975?,count
17215,"How many self-professed ""anointed"" Jehovah's Witnesses were there as of 2012 in the United States?",count
17216,How many Christians go to heaven according to Catholics?,count
17217,How many Jehovah's Witnesses are there now?,count
17218,Where does everyone go who isn't destroyed along with Satan and his demons?,other
17219,"How many ""circuits"" are there of Kingdom Halls?",count
17220,"How many children were involved in ""Bible studies"" in 2015?",count
17221,What percentage of Jehovah's Witnesses end up getting disfellowshipped?,perc
17222,How many Jehovah's Witnesses were there in the Soviet Union at the start of World War II?,count
17223,Who was the first leader of the Witnesses?,ind
17224,How many Jehovah Witnesses are involved in evangelism in the United States?,count
17225,How many people in the United States were associated with Jehovah's Witnesses as of 1910?,count
17226,How many Jehovah's Witnesses had there been in 1914?,count
17227,How many Witnesses were there in the United States in 1966?,count
17228,How many traveling overseers are there?,count
17229,How many Jehovah's Witnesses get to serve as Jesus's reps on Earth at any given time?,count
17230,"What happens to a Jehovah's Witness that is determined to be ""inactive""?",desc
17231,How many Jehovah's Witnesses died in the Soviet Union during World War II?,count
17232,Where do Jehovah Witnesses believe Armageddon will get its start?,other
17233,How many circuits of congregations make up the Jehovah's Witnesses organization?,count
17234,"How many ""other sheep"" get to be resurrected by God after the Armageddon according to Jehovah's Witnesses?",count
17235,How many people will get to live in a paradise free of sickness and death according to Jehovah's Witnesses?,count
17236,How many demons will Satan be leading?,count
17237,"How many regular meetings does each Kingdom Hall have during the Jehovah's Witnesses annual three-day ""regional convention""?",count
17238,How many people are baptized as a Jehovah's Witness each year?,count
17239,How many Jehovah's Witnesses escaped Germany during World War II?,count
17240,How many foreign missionaries did Charles Taze Russell appoint?,count
17241,Who was one of the Watch Tower Society's directors jailed for sedition in 1918?,ind
17242,How many Witnesses were there in 1980?,count
17243,"How many ""anointed"" Jehovah's Witnesses were there as of 2014?",count
17244,What happens to those who died during God's intervention?,desc
17245,How many Jehovah's Witnesses are there thought to be in China today?,count
17246,What book did Eisenhower's parents read every day?,cremat
17247,Where did Eisenhower work during his brother's first year of college?,other
17248,What sport did Eisenhower notably enjoy?,sport
17249,What was Eisenhower's favorite film?,cremat
17250,When was Eisenhower's resignation of Columbia turned down?,date
17251,Who was President of the United States prior to Eisenhower?,ind
17252,Why did nuclear arms negotiations with Russia fail prior to 1955?,reason
17253,Who was the director of the CIA?,ind
17254,Where did the Chinese begin to increase forces after Eisenhower entered the White House?,other
17255,How many soldiers did Eisenhower ultimately send to Vietnam?,count
17256,When was a U-2 downed over the Soviet Union?,date
17257,What organization did Eisenhower want to keep from being one of McCarthy's targets?,gr
17258,Where did Eisenhower pick up the habit of smoking?,other
17259,Who did Eisenhower endorse for president in 1960?,ind
17260,How many appreciation medals were minted?,count
17261,What organization did Eisenhower support after the Soviets launched the first artificial satellite?,gr
17262,What color were Eisenhower's winter golf balls?,color
17263,Who notably painted a picture of Mamie Eisenhower?,ind
17264,When did Eisenhower leave Camp Meade?,date
17265,Where did Eisenhower serve under Conner?,other
17266,Who headed the WPD before Eisenhower?,ind
17267,Who initially served as High Commissioner of North Africa?,ind
17268,What did SHAEF stand for?,exp
17269,Where is Columbia University located?,other
17270,Where did Eisenhower claim he would end the war?,other
17271,In what year were the first federal elections after Eisenhower became president?,date
17272,Why did the Old Guard say Eisenhower should void the Yalta Agreements?,reason
17273,What did American bombers drop on Vietnam?,other
17274,Who was the first ambassador to South Vietnam?,ind
17275,How many days did the President of South Vietnam visit the US for in 1957?,count
17276,When did the desegregation of the United States Armed Forces begin?,date
17277,Where was Eisenhower when he suffered a stroke in 1957?,other
17278,Who was the Democratic candidate for president in 1960?,ind
17279,How many meters away from the Masters tee on Augusta's 17th was the Eisenhower Pine?,count
17280,Who served as Eisenhower's vice president?,ind
17281,Who was Eisenhower's senator?,ind
17282,Who was the Chairman of Augusta National and friend to Eisenhower?,ind
17283,Who was president of the Philippines circa 1939?,ind
17284,When did the war in Europe end?,date
17285,Why was it unlikely that Eisenhower would run for president in 1956?,reason
17286,"After becoming sick, where did Eisenhower recover?",other
17287,Who was the oldest man to become President prior to Eisenhower?,ind
17288,When did Eisenhower sign the law to create the Interstate Highway System?,date
17289,What world leader died in March of 1953?,ind
17290,When did Eisenhower begin to cut the defense budget?,date
17291,Who was the President of South Korea at the time of the armistice?,ind
17292,Who was the leader of Egypt at the time of the Suez Crisis?,ind
17293,When did Dien Bien Phu fall to the communists?,date
17294,Who was the leader of South Vietnam in 1954?,ind
17295,Where was a parade held for the President of South Vietnam?,other
17296,Where was the East-West summit to have taken place?,other
17297,When did Eisenhower deliver his first State of the Union?,date
17298,Why did Eisenhower ignore McCarthy?,reason
17299,Who was made Senate Majority Leader after the 1954 election?,ind
17300,Where was Central High school located?,other
17301,What did Eisenhower want to be done to the Eisenhower Pine?,desc
17302,"Where did Eisenhower send 15,000 military personnel in 1958?",other
17303,Where did Eisenhower learn to play poker?,other
17304,Who served as High Commissioner of North Africa after Darlan's death?,ind
17305,How many divisions did the Germans add to Italy?,count
17306,How many divisions involved in the Allied invasion of Europe did Eisenhower visit?,count
17307,What Soviet military leader was a counterpart of Eisenhower?,ind
17308,What state was Frank Abrams' oil company located in?,state
17309,How many people were added to the Social Security rolls by Eisenhower?,count
17310,What company made the U-2?,gr
17311,When did Eisenhower first send military advisers to South Vietnam?,date
17312,Who was Secretary of State in 1957?,ind
17313,What happened to Powers in the Soviet Union?,desc
17314,Who was the governor of Arkansas in 1957?,ind
17315,What state were Johnson and Rayburn from?,state
17316,From where did Eisenhower deliver his farewell speech?,other
17317,What does DARPA stand for?,exp
17318,When did Eisenhower join Augusta National?,date
17319,How many people were in Eisenhower's class at the Command and General Staff College?,count
17320,What city did Eisenhower notably visit in 1945?,city
17321,When did Eisenhower vacation for two months outside New York?,date
17322,When did Eisenhower become President of the United States?,date
17323,Who was Eisenhower's campaign manager in 1952?,ind
17324,Why did Congress hold up the highway bill?,reason
17325,How many black students were escorted by the 101st Airborne to Little Rock Central High School?,count
17326,Who was Speaker of the House between 1953 and 1955?,ind
17327,Who was the cardiologist who treated Eisenhower after his heart attack?,ind
17328,"Why did Eisenhower need surgery on June 9, 1956?",reason
17329,How many heart attacks did Eisenhower have between 1955 and 1969?,count
17330,When did Mamie Eisenhower die?,date
17331,How many appreciation medals were destroyed by the Bureau of the Mint?,count
17332,What major city is Interstate 290 close to?,city
17333,How many boroughs are in NYC?,count
17334,When was Jonas Bronck born?,date
17335,When did farmers build a bridge over the Harlem River?,date
17336,How many counties did New York originally have?,count
17337,When did New York City annex Kingsbridge?,date
17338,How many Jews lived in the Bronx in 1937?,count
17339,When did NYC buy land for its parks?,date
17340,Why has the supposed size of the 'South Bronx' grown?,reason
17341,How many multiracial people live in the Bronx?,count
17342,Who was the only Republican Mayor candidate to win the Bronx since 1914?,ind
17343,How many students attended the Bronx public noncharter schools as of 2000?,count
17344,When did the first Yankee Stadium open?,date
17345,Where are many of the Bronx's playwrights from?,other
17346,When did the Bronx Museum of the Arts open?,date
17347,Where is the official city TV station broadcast from?,other
17348,When was 'From This Day Forward' released?,date
17349,Where was arson a big problem in the Bronx?,other
17350,When was 'The Wanderers' published?,date
17351,When was 'Fort Apache' released?,date
17352,When was 'True Love' released?,date
17353,"When did ""Awakenings"" come out?",date
17354,When was 'City Boy: The Adventures of Herbie Bookbinder' published?,date
17355,Who wrote 'Bonfire of the Vanities'?,ind
17356,Where is the Bronx positioned among NYC boroughs?,other
17357,Why did farmers build a bridge over the Harlem River?,reason
17358,When did New York City annex West Farms?,date
17359,How many Jews lived in the Bronx in 2011?,count
17360,Why did some landlords burn their own buildings?,reason
17361,How many units are in the Nehemiah Homes?,count
17362,How many types of trees are in Crotona Park?,count
17363,When was Carrion Jr. first elected Borough President?,date
17364,How many students attended the Bronx public and private schools as of 2000?,count
17365,Where is the High School for Violin and Dance?,other
17366,Where was the first Yankee Stadium?,other
17367,How many seats does the Pregones' new theater have?,count
17368,Where was Heinrich Heine born?,other
17369,When was Herter born?,date
17370,Where was 'From This Day Forward' set?,other
17371,When was 'Fuga dal Bronx' released?,date
17372,When was 'Bonfire of the Vanities' published?,date
17373,When did Bronck settle in the New York area?,date
17374,When did the South Bronx lose quality of life?,date
17375,When was the Bronx created?,date
17376,When was West Farms created?,date
17377,When did New York City annex Morrisania?,date
17378,Where were poverty and unemployment the worst in the Bronx?,other
17379,Where is a La Quinta being built in the Bronx?,other
17380,How many floors does the Gateway Center at Bronx Terminal Market's parking garage have?,count
17381,"How many Bronx residents called themselves ""Sub-Saharan African"" in 2009?",count
17382,Where is the Validus Prepatory Academy?,other
17383,Where did DJ Kool Herc hold parties?,other
17384,When was Heine born?,date
17385,Where is the NY Maritime College?,other
17386,When did Stein win a Pulitzer?,date
17387,When was 'The Catered Affair' released?,date
17388,Who wrote 'City Boy: The Adventures of Herbie Bookbinder'?,ind
17389,When did New York City annex part of Pelham?,date
17390,How many housing units were built in the Bronx in 2002-2007?,count
17391,When was the Jerome Park Reservoir built?,date
17392,Where is Pelham Bay Park?,other
17393,Where is Van Cortlandt Park?,other
17394,How many cars can the Gateway Center at Bronx Terminal Market's parking garage hold?,count
17395,How many white people live in the Bronx?,count
17396,Where is the School for Excellence?,other
17397,When did the Pregones' new theater open?,date
17398,How many works are in the Bronx Museum of the Arts' permanent collection?,count
17399,Where was Herter's Heine memorial placed in 1899?,other
17400,Why did Stein win a Pulitzer?,reason
17401,"Who published an editorial called ""The Bronx is burning""?",ind
17402,When was 'A Bronx Tale' released?,date
17403,When was 'A Kind of Alaska' performed?,date
17404,When was 'The Grand Concourse' published?,date
17405,When did New York City annex part of Eastchester?,date
17406,When did the Bronx's economy regrow?,date
17407,How many bank branches were in the Bronx by 2007?,count
17408,What is the Grand Concourse?,def
17409,How many non-Hispanic white people live in the Bronx?,count
17410,How many people in the Bronx are black (not including Hispanic)?,count
17411,Why was the Board of Estimate found unconstitutional?,reason
17412,Where is the DeWitt Clinton High School?,other
17413,Where is 1520 Sedgwick?,other
17414,Where is the Pregones' new theater?,other
17415,Where was Herter's Heine memorial moved in 1999?,other
17416,Where did McCoy get lost?,other
17417,When did the U.S. Financial Crisis Inquiry Commission report its findings?,date
17418,How many Democratic appointees wrote the majority report of the Financial Crisis Inquiry Commission?,count
17419,Which government-sponsored entities had massive risky loan purchases?,gr
17420,How many U.S. investment banks significantly increased their financial leverage from 2004 to 2007?,count
17421,Which products created more complexity in the financial markets?,product
17422,"Who published ""Credit Correlation: Life After Copulas"" in 2007?",ind
17423,Who was President and CEO of the New York Federal Reserve Bank in June 2008?,ind
17424,"Who was the former director of the CFTC that testified before the Senate Committee on Commerce, Science, and Transportation on June 3, 2008?",ind
17425,Who wrote the 2007 book The Black Swan?,ind
17426,When did Moody's and Standard & Poor downgrade a significant number of IndyMac's MBS bonds?,date
17427,How many mortgage lenders went bankrupt during 2007 and 2008?,count
17428,When did the U.S. Senate first pass a financial reform bill?,date
17429,How many estimated substandard loans did Fannie and Freddie have in 2008? ,count
17430,When did Xudong An and Anthony B. Sanders issue a report about commercial mortgage-backed securities?,date
17431,What does ARM stand for:,exp
17432,How many underwriters was Richard M. Bowen III responsible for at Citigroup?,count
17433,What company used a classic bait-and-switch method by advertising low interest rates?,gr
17434,What does the abbreviation CDS stand for?,exp
17435,What does the abbreviation FDIC stand for?,exp
17436,What does the abbreviation FDI stand for?,exp
17437,When did the U.S. House first pass a financial reform bill?,date
17438,What does CRA stand for?,exp
17439,How many foreclosure proceedings were initiated by lenders in 2007?,count
17440,How many investment and commercial banks were included in Clayton Holdings' analysis of January 2006 to June 2007 loans? ,count
17441,What happened to home equity when housing prices decreased?,desc
17442,Who founded the Atlanta-based Intercontinental Exchange?,ind
17443,When did Northern Rock investors panic and a bank run begin?,date
17444,How many people live below the poverty line in Bangladesh?,count
17445,How many of the richest families had a decrease in total wealth between 2007 and 2009?,count
17446,How many Republican appointees wrote the minority report of the Financial Crisis Inquiry Commission?,count
17447,How many ex-executives of Fannie and Freddie were named in the SEC's December 2011 securities fraud case?,count
17448,Who was the chief financial correspondent of The New York Times in March 2009?,ind
17449,When was Northern Rock taken into public hands?,date
17450,"Who is the Senator that released a letter to the FDIC and OTS that prompted a ""run"" on IndyMac?",ind
17451,How many families at the bottom of the pyramid had a decrease in total wealth between 2007 and 2009?,count
17452,How many U.S. mortgages were either delinquent or in foreclosure by September 2009?,count
17453,How many mortgage loans did Clayton Holdings review in their analysis?,count
17454,What happened to the usage of financial innovation products in the years leading up the financial crisis?,desc
17455,Where are regulated future exchanges located?,other
17456,Who was IndyMac's parent corporation?,gr
17457,"How many IndyMac account holders held funds in excess of the FDIC's insured amount of US$100,000?",count
17458,How many freshwater fish species can be found in Portugal?,count
17459,What group acts as the presidential cabinet?,gr
17460,How many municipalities is Portugal divided into?,count
17461,How many branches make up the Portuguese armed forces?,count
17462,Which company is the world's oldest canned fish producer?,gr
17463,Who was the Portugal Prime Minister in 2013?,ind
17464,What percentage of the Portuguese people are Roman Catholic?,perc
17465,When was the Bologna process adopted?,date
17466,Why were the Portugese Africa territories' borders formally established?,reason
17467,What was the Carnation Revolution?,def
17468,Who is the current president of Portugal?,ind
17469,How many civil parishes are the Portuguese municipalities divided into?,count
17470,What are the names of various companies that produce and export fish products?,gr
17471,What aerospace companies exist in Portugal?,gr
17472,How many times has Portugal requested external financial support?,count
17473,Where do 4-5 million religious pilgrims visit in Portugal every year?,other
17474,How many national airports does Portugal have?,count
17475,Where was Moura Photovoltaic Power Station located?,other
17476,What percentage of the Portuguese population in 2011 was female?,perc
17477,How many regional health administrations exist in Portugal?,count
17478,How many European countries remained neutral throughout World War II?,count
17479,Who became the Prime Minister of Portugal in 1976?,ind
17480,Why are some species becoming endangered in Portugal?,reason
17481,How many deputies make up the Assembly of the Republic?,count
17482,How many districts is the continental Portugal divided into?,count
17483,What food does Portugal have one of the highest rates of consumption of?,food
17484,Where is Volkswagen Group's AutoEuropa assembly plant located?,other
17485,Where was the Agucadoura Wave Farm located?,other
17486,What percentage of the Portuguese population in 2011 was male?,perc
17487,What percentage of the Portuguese people identify as non-religious?,perc
17488,Why did God want to act through Afonso?,reason
17489,Where did Portuguese originate?,other
17490,Where did the oldest Portuguese university relocate to?,other
17491,Where was the Calouste Gulbenkian Foundation established?,other
17492,What is caldeirada?,def
17493,"How many titles in the European UEFA club competitions have ""the big three"" won?",count
17494,Where is Portugal located?,other
17495,To where did Prince Regent Joao VI of Portugal transfer his court?,other
17496,What wild animal was recently found roaming urban areas in Portugal?,animal
17497,How many women were in the Portuguese armed forces in 2008?,count
17498,When did Portugal exit the bailout?,date
17499,Why is Lisbon a popular stopover for many foreign airlines?,reason
17500,What are some examples of Portugal's public cultural facilities?,other
17501,How many Portugese speakers are there today?,count
17502,How many modern Portugese words have Arabic origins?,count
17503,Why was the Kingdom of Asturias divided?,reason
17504,Where did the Liberal Revolution of 1820 begin?,other
17505,How many national parks does Portugal have?,count
17506,How many members sit on the Constitutional Court?,count
17507,How many personnel does the Navy have?,count
17508,Where are the main centers of the biotech and IT industries located?,other
17509,"How many judges and prosecutors does Portugal have per 100,000 inhabitants?",count
17510,How did the Portuguese government encourage rooftop solar panels?,manner
17511,How many inhabitants did Portugal have by 2007?,count
17512,What country has the largest number of native Portuguese speakers?,country
17513,How many UNESCO World Heritage Sites is Portugal home to?,count
17514,What is human phycology?,def
17515,When did practicers of religious humanism form under the name Humanism?,date
17516,From where did this school of thought emerge?,other
17517,Where did this initiate?,other
17518,Where did the learned believers place their focus?,other
17519,Where could you read this information?,other
17520,When did Charles Potter and Clara Potter publish their first writings on Humanism?,date
17521,How many cornerstones of this new way of thinking or religion were presented>,count
17522,Where was one main concentration of Humanism?,other
17523,Who wrote the book humanism?,ind
17524,What was the origin of the second writing?,desc
17525,Who worked with Carl Rogers on animal psychology?,ind
17526,Where was Renaissance humanism against the law?,other
17527,What well know scholar was killed by Humanism?,ind
17528,Where did the learned believers remove their focus?,other
17529,When did Charles Potter and Clara Potter hide their first writings on Humanism?,date
17530,Where was there no concentration of Humanism?,other
17531,How many continents did Laurasia break into?,count
17532,How many periods of geology are within the Paleozoic era?,count
17533,From where did high grade Archean rocks originate?,other
17534,In what type of sea did typical Proterozoic geology come to be?,other
17535,Where can one find the Smoky Hill Chalk Member?,other
17536,What is a greenstone belt?,def
17537,Where are the Deccan Traps?,other
17538,What did Laurasia and Gondwana  form during the Jurassic Period?,other
17539,When did the Cretaceous processes begin?,date
17540,Where did mountain building stop?,other
17541,What ocean closed during the Cretaceous?,other
17542,When did the Tethys Seaway open?,date
17543,Where where the oranisms laffected byrisingcarbon dioxide levels?,other
17544,What large ocean covered most of the Southern hemisphere?,other
17545,When was the Metropolitan Police Act passed?,date
17546,When did Rio get its first police investigator?,date
17547,Who wrote about Polizeiwissenschaft?,ind
17548,Where did Sheptycki study police cooperation?,other
17549,Where has cross-border policing been most under-studied?,other
17550,Where has transnational policing become more important?,other
17551,Why do some cops use bicycles to patrol?,reason
17552,Why do some police acts limit when police can interfere without court orders?,reason
17553,How many commissioners worked under Reynie?,count
17554,When did the West Indies merchants in London create a police force?,date
17555,How many dock workers were the Thames River Police policing?,count
17556,When was Glasgow's police force established?,date
17557,Who wrote the 'Treatise on the Police'?,ind
17558,When was 'Preventive Police' published?,date
17559,Where do police have radios?,other
17560,How do bicycles help catch some suspects?,manner
17561,How many policing districts was Paris divided into?,count
17562,Where did the West Indies merchants in London create a police force?,other
17563,How many dock workers did Colquhoun say were criminals?,count
17564,When was the Toronto police created?,date
17565,Where was 'Preventive Police' published?,other
17566,How do patrol officers affect crime?,manner
17567,When did the Channel region establish routine cross-border policing?,date
17568,Why do police use radios?,reason
17569,Where did Wilson reduce police corruption?,other
17570,When were the Marine Police created in the UK?,date
