,texts,labels
42742,Where do some think the most minor police work happens?,other
42743,When did Sheptycki write about local policing?,date
42744,What groups did European police work against across borders in the 18th century?,gr
42745,Where didn't Sheptycki study police cooperation?,other
42746,Where has cross-border policing been most over-studied?,other
42747,Where don't police have radios?,other
42748,When did New York State ban marked cars for traffic cops?,date
42749,What was the smallest European city in 1667?,city
42750,How many policing districts was France divided into?,count
42751,Where did the East Indies merchants in London create a police force?,other
42752,How many dock workers did Colquhoun say weren't criminals?,count
42753,Where wasn't the 'Continental model' of police from?,other
42754,When didn't Minas Gerais get a cavalry regiment?,date
42755,When was the Toronto police destroyed?,date
42756,Where was 'Preventive Police' unpublished?,other
42757,How do patrol officers ignore crime?,manner
42758,Which police force ignored Karl Marx?,gr
42759,Who wrote about police development-aid in 2006?,ind
42760,Why is transnational policing so accountable?,reason
42761,Why don't police use radios?,reason
42762,Why did New York State allow unmarked cars for traffic cops?,reason
42763,Where did Wilson increase police corruption?,other
42764,When were police used to protect the civilian system?,date
42765,Which countries never adopted the 'prefecture system' from China?,country
42766,When was Paris's police system contracted to disclude rest of France?,date
42767,When were the Marine Police created in France?,date
42768,Who rejected the concept of the 'new' police?,ind
42769,When was Ireland's police force abolished?,date
42770,How did Peel specialize police?,manner
42771,Where did the Portuguese royal family move in 1880?,other
42772,When was the Montreal police not created?,date
42773,When was the 'Treatise on the Police' abolished?,date
42774,Why didn't the functions of police grow beyond law enforcement to urban planning?,reason
42775,What national police agency was created before WW2?,gr
42776,When did the Channel region reject routine cross-border policing?,date
42777,Why isn't transnational policing so unaccountable?,reason
42778,Why did New York State ban marked cars for traffic cops?,reason
42779,Why did Wilson rotate officers between communities?,reason
42780,When did Spain empower local police units?,date
42781,When were police inspectors subtracted from Paris's police?,date
42782,How did Colquhoun reject the French police?,manner
42783,When was the Thames River Police made a private service?,date
42784,How did Peel disorganize police?,manner
42785,When were the first Mounties destroyed?,date
42786,When was the Schengen Treaty rejected?,date
42787,Where can't police shoot fleeing convicts?,other
42788,How did Wilson recruit more unqualified police?,manner
42789,"In the 1990s, how many people were indicted for war crimes that were officially defined as genocide?",count
42790,Which former president was by far the most senior politician to be accused of genocidal crimes by the ICTY?,ind
42791,Which group was accused by the ECHR of having an overly constricted idea of the meaning of destruction in defining genocide?,gr
42792,What event occurred in March 2006 that essentially ended Milosevic's trial?,event
42793,"What was the name of the Polish-Jewish lawyer who first described Nazi atrocities as ""genocide?"" ",ind
42794,What does the treaty possess that others lack?,other
42795,What writer joined Jonassohn in the study of the whole of human history?,ind
42796,What groups did the ECHR feel should be included as potential victims of genocide?,gr
42797,Where was Karadzic when he was finally arrested?,other
42798,"When was the word ""genocide"" last used?",date
42799,Which group was not accused by the ECHR of having an overly constricted idea of the meaning of destruction in defining genocide?,gr
42800,Which writer examined the possession of identity?,ind
42801,"In the 1990s, how many people were indicted for plea bargins?",count
42802,What event occurred in 1995 that essentially ended Milosevic's trial?,event
42803,Why is genocide often punished?,reason
42804,Where was Karadzic when he was sentenced?,other
42805,What year was the Peace of Westphalia signed for the second time?,date
42806,What groups did the ECHR feel should not be included as potential victims of genocide?,gr
42807,How many of the five permanent member s of China were parties to the treaty?,count
42808,What writer joined Jonassohn in the study of definitions?,ind
42809,Which branch of the UN created Rwanda in November 1995?,gr
42810,"What year was the word ""genocide"" known until?",date
42811,Which war-era country was the Holocaust mortalized?,country
42812,When did the Security Council formally refer the situation in Darfur to China?,date
42813,"How was the word ""genocide"" forbidden to be used in an indictment scenario?",manner
42814,Which former president was by far the most senior politician to be accused of genocidal crimes by Karadzic?,ind
42815,"When was the phrase ""prisoners of war"" first used?",date
42816,What groups did the ECHR feel should be included as potential victims of CPPCG?,gr
42817,"Who coined the phrase ""prisoners of war""?",ind
42818,When did the majority of legal scholars take a narrow view on genocide?,date
42819,Which group eonvene officially for the first time in 1948?,gr
42820,What country is Saint-Barthélemy a collectivity of?,country
42821,What kind of island is St. Barts?,other
42822,How many Miles East of Puerto Rico is St. Barts?,count
42823,What is the name of the deepest bay at St Barts?,other
42824,How many public beaches are there in St. Barts?,count
42825,What island besides St. Barts was granted COM status by France in 2007?,other
42826,How many senators represent St. Barts in France?,count
42827,About how many hotels does St. Barts have?,count
42828,What types of plants are usually found at St. Barts?,plant
42829,What color are conch shells?,color
42830,What is the sea life reserve named at St. Barts?,other
42831,When did the British invade the harbour town in St. Barts?,date
42832,How many restaurants does the island have?,count
42833,What is the name of the airport in St. Barts?,other
42834,What is the French abbreviation for Saint-Barthélemy?,abb
42835,When did the residents of St. Barts file for separation from Guadeloupe?,date
42836,How many beaches in St. Barts are suitable to swim in?,count
42837,How many hectares does the island have in total?,count
42838,What year was the first senate election held for the St. Barts?,date
42839,How many rooms does the largest hotel in St. Barts have?,count
42840,What common sea creature produces a collectable Item?,animal
42841,How many hectares does the marine preserve cover?,count
42842,What year did the Swedes add more buildings to the harbour town?,date
42843,Where are most of the nice restaurants located?,other
42844,Where is the airport located on the island?,other
42845,When did St. Barts finally received its independence?,date
42846,What lies between St. Barts and Saint Martin island?,other
42847,What is the native language of St. Barts?,lang
42848,How many years does a president have in office in St. Barts?,count
42849,How many rooms does the most expensive hotel on the island have?,count
42850,Where are surgeonfish found in St. Barts?,other
42851,What general species of animal was the marine reserve designed to protect?,animal
42852,When was Fort Gustav built?,date
42853,What country besides France had colonies on the island for a substantial period of time?,country
42854,When does summer end in St. Barts?,date
42855,How many people are on the Territorial Council?,count
42856,What organization did St. Barts become a part of in 2012?,gr
42857,How many tourists visit St. Barts each year?,count
42858,When did the british army invade the island?,date
42859,On what part of the island is Fort Oscar located on the far side of?,other
42860,What Island is the nearest major airport located on?,other
42861,About how many people speak Patois French in St. Barts?,count
42862,When was the last election held for the executive council positions?,date
42863,Which country besides Brazil does St. Barts import its labor force from?,country
42864,Where was the coconut palm brought to St. Barts from?,other
42865,Where do green turtles live?,other
42866,What do hermit crabs eat?,food
42867,Colombier Bay has what type of helpful structures placed in the water?,other
42868,What war occurred in the 18th century?,event
42869,How many people are in the vehicle for the AG2R Race?,count
42870,How far is St. Kitts from St. Martin?,dist
42871,In what year did Guadeloupe fall under Swedish rule briefly?,date
42872,In what year was the French commune forming part of Guadeloupe established?,date
42873,How far is St. Bart's from Saint Martin?,dist
42874,How many leeward side beaches are there?,count
42875,How much water falls on average on the eastern side per year?,count
42876,How many people speak English on Saint-Barthelemy?,count
42877,What is COM short for?,exp
42878,How many homes are built each year?,count
42879,How many of St. Barthelemy's hotels have fewer than 15 rooms?,count
42880,How tall do sea grape trees grow?,dist
42881,How long does it take dolphins to attain reproductive age?,period
42882,What color is are the turtles?,color
42883,In what year was Carenage established?,date
42884,What is located on the near end of La Pointe?,other
42885,In what year was Gustav Adolph built?,date
42886,How many restaurants in St. Barthelemy serve Creole cuisine?,count
42887,How far is Puerto Rico from St. Kitts?,dist
42888,How many people lived in the Swedish colony?,count
42889,How far is St. Bart's from Anguilla?,dist
42890,How many windward side beaches are there?,count
42891,How many Anglophones are there on Saint-Barthelemy?,count
42892,How long do the policemen terms last?,period
42893,How are pineapples grown?,manner
42894,How many rooms does the smallest hotel on the island have?,count
42895,How many types of cacti are the on St. Barts?,count
42896,How tall can the royal palm grow?,dist
42897,How long does it take whales to reach reproductive age?,period
42898,What color are sergeant majors?,color
42899,Besides Colombier what other bay has mooring buoys?,other
42900,In what year did the Caribbean war start?,date
42901,In what year was Gustav Adolph renamed Fort Oscar?,date
42902,How many hotels are there?,count
42903,How far is Saint-Barthelemy from France?,dist
42904,How many tourists visit Saint Barthelemy each year?,count
42905,How many people comprised the first settlers?,count
42906,How is the president elected?,manner
42907,In what year did St. Barthelemy residents become French citizens?,date
42908,How many mangroves are there on St. Barts?,count
42909,In what year was aloe vera brought to St. Barts from the Mediterranean?,date
42910,How long do porpoises usually live?,period
42911,What color are surgeon fish?,color
42912,In what year did the Caribbean war end?,date
42913,What types of ruins are left at Fort Karl?,other
42914,How many people lived in Gustavia as of 2011?,count
42915,How many island residents voted in the 2003 referendum?,count
42916,How many people speak Creole French?,count
42917,How are the executive council members elected?,manner
42918,How many senators are there in the French Senate?,count
42919,How much money do wealthy tourists spend each year on St. Barthelemy?,money
42920,What are the irrigated areas dominated by?,other
42921,In what year were Mexican cactus brought to St. Barts?,date
42922,How many species of turtles are there on St. Barts?,count
42923,Where do ghost crabs lay their eggs?,other
42924,In what bay were the first mooring buoys installed?,other
42925,In what year was Fort Karl built?,date
42926,How many domestic Caribbean airlines are there?,count
42927,In what year did the Hotel de Ville become the Hotel de la Collectivite?,date
42928,On what side of the island do the Anglophone community live?,other
42929,When was yellow bell from South America brought to St. Barts?,date
42930,What do ghost crabs eat?,food
42931,In what year did King Gustav III begin his reign?,date
42932,How many West Indian cuisine restaurants are there?,count
42933,How many small regional commercial airlines land at Gustaf III Airport?,count
42934,Where is Tajikistan located?,other
42935,When was the region under Tibetan empire and the CHinese?,date
42936,When did the Russian Empire take over Central Asia?,date
42937,Who directed the purges of Soviets?,ind
42938,When did Tajiks start being part of the Soviet Army?,date
42939,How were the different factions distinguished from eachother?,manner
42940,Why was there concerns in 2010?,reason
42941,Why were parties upset in the 2005 election?,reason
42942,How many airports does Tajikistan have?,count
42943,What school has been recognized by the government?,gr
42944,How many years of school are there in the Tajikistan school system?,count
42945,How many people are living in Tajikistan?,count
42946,How many people were expelled??,count
42947,"How many Tajik troops fought against Germany, Finland and Japan during WWII?",count
42948,Why did more than half a million people flee?,reason
42949,"Where have French Troops been stationed since September 11, 2001?",other
42950,How many solider were killed in September when Islamic militants escaped?,count
42951,Where exactly is Tajikistan?,other
42952,What countries had Tajikistan been working with to use ports?,country
42953,How are they different than most Tajiks?,manner
42954,How many disabled people are registered in Tajikistan?,count
42955,"As of 2016, there were how many districts in Tajikistan?",count
42956,Where did the word Tajik come from?,desc
42957,When was Islam brought to the region?,date
42958,Where was the expansion of cotton and agriculture mainly?,other
42959,Why do US troops visit Tajikistan every so often?,reason
42960,When did the military operation end in Rasht Valley?,date
42961,When was Emomalii Rahmon elected president?,date
42962,How did Tajikistan change their economy?,manner
42963,What countries did Tajikistan agree with to build a highway and a rail way?,country
42964,Where are the international flights maining going to?,other
42965,What is not vulnerable to external shocks?,other
42966,What country lies to Tajikistans east?,country
42967,When did Tajikistan become an independent nation?,date
42968,Why is it hard to find the origin of the word Tajik?,reason
42969,Why did demonstrators attack Russian soldiers in Khujand?,reason
42970,Where is the main base for the Tajikistan air force?,other
42971,When did Russia say they will be sending more troops to Tajikistan?,date
42972,Who is the prime minister of Tajikistan?,ind
42973,What area is under sea level?,other
42974,What is the name of the state owned company that produces aluminium?,gr
42975,What is the name of the airport in the eastern half of the country?,other
42976,"Which country's name means ""Land of the Talks""?",country
42977,When was the land under Tibetan empire and Chinese?,date
42978,Where is Dushanbe located?,other
42979,"In 2019, Tajikistan had how many airports?",count
42980,Who follows the Ismali sect of Ireland?,ind
42981,What country has a Constitution providing for freedom of government?,country
42982,"As of 2016, there were how many jamoats in Tajikistan?",count
42983,"In January 2002, how many people in Tajikistan were living with food insecurity?",count
42984,When was Tajikistan under Ymayyads contorl?,date
42985,"How many purges resulted in the expulsion of nearly 100,000 people?",count
42986,Access is granted to local and foreign what?,other
42987,Which country is the largest nation in Central Asia by area?,country
42988,Where is the New Dam located?,other
42989,Which country has international flights going mainly to Romania?,country
42990,What group has not preserved any cultural traditions?,gr
42991,How many disabled people are unregistered in Tajikistan?,count
42992,What group did not dominate any party positions?,gr
42993,Who has held the office of Vice President of Tajikistan since 1994?,ind
42994,"In 2019, how many airports in Tajikistan had paved runways?",count
42995,What group suffers the least from poverty in Tajikistan?,gr
42996,What year did Tajikistan become an independant nation?,date
42997,When did the Samanid Empire rule the land?,date
42998,What country attempted to switch from grain to cotton in the 1970s?,country
42999,Fighting outside Guam left how many militants dead?,count
43000,"Which country in Central Africa has an area of 143,100 km2?",country
43001,Which group was anti-modernization?,gr
43002,How many rounds of Soviet purges were directed by Manhattan?,count
43003,The major areas of what are in the south?,other
43004,In what year did Tajikistan become a dependent nation?,date
43005,What caused Notre Dame to become notable in the early 20th century?,reason
43006,In what year did the initial degrees get handed out at Notre Dame?,date
43007,In what year was the Main Building at Notre Dame razed in a fire?,date
43008,Which person became vice-president of Notre Dame in 1933?,ind
43009,When did John Jenkins become the president of Notre Dame?,date
43010,How many halls are at Notre Dame that house students?,count
43011,In what year did Notre Dame create the Office of Sustainability?,date
43012,In what year did Notre Dame first have a facility in England?,date
43013,What was Notre Dame's first college?,gr
43014,Which president at Notre Dame created the College of Science?,ind
43015,In what year was the College of Engineering at Notre Dame formed?,date
43016,How many colleges for undergraduates are at Notre Dame?,count
43017,How many stories tall is the main library at Notre Dame?,count
43018,In what year did the opening of a theology library at Notre Dame occur?,date
43019,What percentage of students were admitted to Notre Dame in fall 2015?,perc
43020,What did the brother of John Zahm construct at Notre Dame?,other
43021,What caused many intellectual Catholics to leave europe in the 1930s?,reason
43022,Who was the president of Notre Dame in 2012?,ind
43023,How many undergrads were attending Notre Dame in 2014?,count
43024,What percentage of undergrads live on the Notre Dame campus?,perc
43025,Where is the headquarters of the Congregation of the Holy Cross?,other
43026,How many student news papers are found at Notre Dame?,count
43027,What does the acronym NCAA stand for?,exp
43028,Which team did Notre Dame's football team find inspiration from?,gr
43029,What notable football player played at Notre Dame from 1916 to 1920?,ind
43030,What is displayed at Zahm House for football home games at Notre Dame?,other
43031,How many wins does the Notre Dame men's basketball team have?,count
43032,Who wrote the original lyrics to the Notre Dame Victory March?,ind
43033,Which Secretary of State attended Notre Dame?,ind
43034,Which 20th century Notre Dame football coach is most notable?,ind
43035,How many individual colleges are part of Notre Dame?,count
43036,Who was the president of Notre Dame in 1879?,ind
43037,Who was the president of Notre Dame in 1934?,ind
43038,What structure is found on the location of the original church of Father Sorin at Notre Dame?,other
43039,In what year did the student union building at Notre Dame get renamed to LaFortune Center?,date
43040,At which location is the London Center operated by Notre Dame found?,other
43041,In what year was the The College of Arts and Letters at Notre Dame created?,date
43042,In what year was the Notre Dame College of Science formed?,date
43043,In what building is the current School of Architecture housed at Notre Dame?,other
43044,In what year was the Joan B. Kroc Institute for International Peace Studies founded?,date
43045,What is the name of the main library at Notre Dame?,other
43046,Where is the theology library at Notre Dame?,other
43047,How many incoming students did Notre Dame admit in fall 2015?,count
43048,In 2014 what entity named Notre Dame 10th best of all American universities?,gr
43049,In what year did Albert Zahm begin comparing aeronatical models at Notre Dame?,date
43050,When did study of a germ-free-life begin at Notre Dame?,date
43051,From where did Anton-Hermann Chroust come to reach Notre Dame?,other
43052,What percentage of students at Notre Dame are the children of former Notre Dame students?,perc
43053,How many student housing areas are reserved for Notre Dame's graduate students?,count
43054,What percentage of Notre Dame students feel they are Christian?,perc
43055,What is in front of the Notre Dame Main Building?,other
43056,When did the Scholastic Magazine of Notre dame begin publishing?,date
43057,How many programs did NDtv feature in 2002?,count
43058,How many teams in each season do the Fighting Irish commit to play against ACC opponents?,count
43059,In what year did Notre Dame football begin?,date
43060,How many schools have a similar men's basketball record to Notre Dame in terms of wins?,count
43061,"In what film did a parody of the ""Win one for the Gipper"" speech appear?",cremat
43062,Which athletic association are the student athletes at Notre Dame a part of?,gr
43063,How many years was Knute Rockne head coach at Notre Dame?,count
43064,Who was the Notre Dame president that preceded John Jenkins?,ind
43065,How many books are housed at the Theodore Hesburgh Library?,count
43066,In what year did the College of Arts and Letters at Notre Dame grant its first degree?,date
43067,How many years long was a scientific course under Patrick Dillon at Notre Dame?,count
43068,How many departments are within the Stinson-Remick Hall of Engineering?,count
43069,What entity provides help with the management of time for new students at Notre Dame?,gr
43070,In what year was the Theodore M. Hesburgh Library at Notre Dame finished?,date
43071,How many books are held by the Notre Dame libraries?,count
43072,Which professor sent the first wireless message in the USA?,ind
43073,How many teams participate in the Notre Dame Bookstore Basketball tournament?,count
43074,How many dorms for males are on the Notre Dame campus?,count
43075,The Basilica of the Sacred heart at Notre Dame is beside to which structure?,other
43076,"Where did the Fighting Irish hockey team compete prior to a move to Hockey East, in terms of conference?",other
43077,When did the Notre Dame marching band form?,date
43078,"Which person portrayed Knute Rockne in the 1940 movie ""Knute Rockne?""",ind
43079,From where does the Band of the Fighting Irish lead a march to the Notre Dame Stadium for football home games?,other
43080,How many NCAA tournaments did the Notre Dame men's basketball team take part in?,count
43081,Who starred as Daniel Ruettiger in the film Rudy?,ind
43082,Who is the current president of Notre Dame?,ind
43083,How many students at Notre Dame received the Heisman Trophy?,count
43084,How many doctorate and masters programs are available at Notre Dame?,count
43085,How many national titles were won when Knute Rockne coached at Notre Dame?,count
43086,Where did Notre Dame students and the KKK have their encounter?,other
43087,What title did Thomas Blantz have at Notre Dame?,title
43088,In what year did the Suffolk Street location start to house a Notre Dame facility?,date
43089,On which university did Notre Dame base its curriculum on?,gr
43090,Which hall at Notre Dame contains the current College of Science?,other
43091,In which location do students of the School of Architecture of Notre Dame spend their 3rd year?,other
43092,How many BS level degrees are offered in the College of Engineering at Notre Dame?,count
43093,"Which organization declared the First Year of Studies program at Notre Dame ""outstanding?""",gr
43094,What percentage of students at Notre Dame participated in the Early Action program?,perc
43095,In what year did Jerome Green send his first wireless message?,date
43096,In what year did Lobund at Notre Dame become an Institute?,date
43097,In what year did Notre Dame begin to host the Global Adaptation Index?,date
43098,How many chapels are on the Notre Dame campus?,count
43099,Which entity did Notre Dame hire to build a parking structure outside of Eddy Street Commons?,gr
43100,What songs does the trumpet section of the Band of the Fighting Irish play preceding home football games?,cremat
43101,Which Notre Dame men's basketball player has the record for more points in one game?,ind
43102,"In what year did ""Notre Dame Victory March"" get copyrighted?",date
43103,Which college did Notre Dame add in 1921?,gr
43104,In what year did the team lead by Knute Rockne win the Rose Bowl?,date
43105,How many faculty members were at Notre Dame when Hesburgh left the role of president?,count
43106,In what year did Notre Dame have its earliest undergraduate that was female?,date
43107,In what year was the Grotto of Our Lady of Lourdes at Notre Dame constructed?,date
43108,How many BA majors does the College of Arts and Letters at Notre Dame offer?,count
43109,How many undergrad students attend the College of Science at Notre Dame today?,count
43110,What company did Ray Kroc own?,gr
43111,How many miles does the average student at Notre Dame travel to study there?,count
43112,What percentage of Notre Dame students decide to study abroad?,perc
43113,What book did John Zahm write in 1896?,cremat
43114,The Lobund Institute was merged into the Department of Biology at Notre Dame in what year?,date
43115,How many students in total were at Notre Dame in 2014?,count
43116,There are how many dorms for females at Notre Dame?,count
43117,In what year did the student paper Common Sense begin publication at Notre Dame?,date
43118,How many seats are in Notre Dame Stadium?,count
43119,Who was the Notre Dame men's basketball coach in 2014?,ind
43120,"To where are the loyal sons in ""Notre Dame Fight Song"" marching?",other
43121,Which notable astronaut is known to have attended Notre Dame?,ind
43122,When did Wallace and Darwin unveil the theory of evolution?,date
43123,"If Broca were alive today, what would his profession be?",title
43124,When was the American Anthropological Association founded?,date
43125,When did Bronislaw Malinoswki and Franz Boas do their relevant work?,date
43126,What is a cultural phenomenon? ,def
43127,How does an someone interested in ethnohistory learn more about cultures and customs?,manner
43128,How do anthropologists typically like to divide up the world?,manner
43129,In what year did Richard Francis Burton break away from the Ethnological Society of London?,date
43130,When did Madrid get it's own anthropological society?,date
43131,When was there an epistemological shift away from positivist traditions in anthropology?,date
43132,When did the division of cyborg anthropology originate?,date
43133,What groups formed the Axis forces?,gr
43134,How has human time on Earth been divided up?,manner
43135,When was a chair created for anthropology at the National Museum of Natural History?,date
43136,Where did Paul Broca reside?,other
43137,When has anthropology developed related terms?,date
43138,Where can participant observation take an anthropologist?,other
43139,Where is the National Museum of Natural History located?,other
43140,What organization was Broca in the process of disentangling himself from?,gr
43141,When was the Berlin Society of Anthropology founded by Rudolph Virchow?,date
43142,How many educational institutions had some curriculum in anthropology by 1898?,count
43143,Where did early anthropology originate?,other
43144,What is one of the foundational methods of social anthropology?,techmeth
43145,What is the object of study for linguistic anthropology?,other
43146,When was Art as Cultural System penned?,date
43147,What term is visual anthropology sometimes used interchangeably with?,termeq
43148,Who was the Polish-British founder of Anthropology?,ind
43149,Who published a Cyborg Manifesto?,ind
43150,How many principles approaches are there in urban anthropology?,count
43151,"Who penned a ""Statement of Professional Responsibility""?",ind
43152,Where are HTS teams working with the military in addition to Afghanistan?,other
43153,"Who published a book with unnecessarily long title, ""Exploring the City: Inquires Toward an Urban Anthropology""?",ind
43154,Where is Archaeology considered a branch of anthropology?,other
43155,What organization was formed by members whose primary objective was the abolishment of slavery?,gr
43156,How did Darwin arrive at his conclusions?,manner
43157,How many volumes was Waitz work?,count
43158,How many countries were the institutions teaching anthropology located in?,count
43159,From how many nations does the WCAA boast members from?,count
43160,What is a human universal?,def
43161,Why can one find thousands of anthropological references to the topics?,reason
43162,"Why are several anthropologists dismissed from their jobs, according to David H. Price?",reason
43163,"When did anthropologists stop looking for cultures far away and instead began to ""look across the tracks""?",date
43164,Who unveiled evolution in the 18th century?,ind
43165,Who was influentual among European ethnologists?,ind
43166,What organization was founded in America in the 19th century?,gr
43167,Where were anthropology departments found by the 2000's?,other
43168,Who distinguished cultural and social antropology from other sciences in the 1900's and early 2000?,ind
43169,Where has ethnographic research become less common since the 1980's?,other
43170,Where was a chair in anthropology and ethnography created in 1838?,other
43171,What methods were developed in the 1900's?,techmeth
43172,Who broke away from the Societe d'Anthropologie de Paris?,ind
43173,Where did Broca think the similarity between man and other animals resided?,other
43174,Who created anthropology curricula in major institutions of higher learning?,ind
43175,How was cultural and Social anthropology distinguish from other sciences around the world?,manner
43176,When was there a shift towards the positivist traditions?,date
43177,Where does Pysychological anthropology defocus on human development and enculteration?,other
43178,When did the study of cyborg technology begin?,date
43179,Who was often quated in the 1960's?,ind
43180,What are ideas shared by the dominite culture?,desc
43181,"When did anthropologist specializing in other culture start searching in the ""Third World""?",date
43182,Who created a chair in anthropology and ethnography in the 18th century?,ind
43183,Who wrote a six-volume work on Biological anthropology?,ind
43184,What was found in 48 educational institutions in the 18th century?,other
43185,What did archeology and biological anthropology largly shift away from?,other
43186,What is one of the foundational methods of Ethnology?,techmeth
43187,When did Boas write The Way of the Masks?,date
43188,Where are HTS teams considering working beside Afghanistan?,other
43189,What group first used the term Ethnology in the 18th century?,gr
43190,Who contradicted the supisions of other theorists?,ind
43191,When did the study of stateless societies begin?,date
43192,When did Greetz write Primitive Art?,date
43193,When was the state song composed?,date
43194,How many counties does Montana have?,count
43195,How many seats do Democrats hold in the state US Senate's seats?,count
43196,When was the Montana Territory formed?,date
43197,How many miles of rivers are known for high class trout?,count
43198,How many named lakes are there in Montana?,count
43199,How many different types of fish are diverse to Montana?,count
43200,How many tax brackets does Montana have?,count
43201,About how many Native Americans live in Montana?,count
43202,What percentage of the population in Montana are Native peoples?,perc
43203,In what year did many cities in Montana set heat records?,date
43204,What year was the Hellgate treaty formed?,date
43205,What is the official language of Montana?,lang
43206,What year was Jeannette Rankin vote against war the first time?,date
43207,About how many bison were in Montana in 1870?,count
43208,When did the Northern Pacific Railroad reach Montana from the west?,date
43209,When was the first constitutional convention held in Montana?,date
43210,What year did the Homestead Act provide land to settlers?,date
43211,When was the Desert Land Act passed?,date
43212,When did Congress pass the Espionage Act?,date
43213,How many Montanans entered the miltary in the first year of the war?,count
43214,When was the state tree actually assigned?,date
43215,"What city in Montana has over 100,000 people?",city
43216,What state does Montana border to the south?,state
43217,Where does the Saskatchewan River empty into?,other
43218,What year was the last Democrat for president supported?,date
43219,When did Bozeman Airport surpass Billings Logan as the largest busiest in Montana?,date
43220,What fishing organization has its home here?,gr
43221,Where does the Yellowstone meet the Missouri river?,other
43222,When was the Indian Appropriations Act passed?,date
43223,Who negotiated the Hellgate treaty?,ind
43224,Where was Camp Cooke situated?,other
43225,What percentage of the population in Montana speak English?,perc
43226,When did she vote a second time against war?,date
43227,When did the Northern Pacific Railroad reach Montana from the east?,date
43228,Why was this constitutional convention held?,reason
43229,In what year was the Reclamation Act passed?,date
43230,When was the Sedition Act passed?,date
43231,How many Montanans joined the military in the war total?,count
43232,How many ranges are part of the Rocky Mountains?,count
43233,"What two cities have a population over 50,000?",city
43234,What state does it border to the west?,state
43235,How many endangered species are in Montana?,count
43236,What year was the Dawes act passed?,date
43237,What year was the treaty ratified?,date
43238,What year was the Great Sioux War?,date
43239,What is the second most common language spoken in Montana?,lang
43240,When was the second constitutional convention held?,date
43241,What year was the first homestead claim claimed?,date
43242,What year was the Enlarged Homestead Act passed?,date
43243,What is the state animal of Montana?,animal
43244,What Robert Redford movie was shot here in 1002?,cremat
43245,When did the first public school in Virginia City formed?,date
43246,What ocean do rivers flow into from Montana?,other
43247,Which year was the Fort Peck Reservoir designated a National Scenic River?,date
43248,How many species of game fish have hunting seasons?,count
43249,Where are the Little Shell Chippewa headquartered?,other
43250,What year did the Battle of Bear Paw happen?,date
43251,What city saw the largest growth?,city
43252,What year did General Sheridan approach Congress about killing bison?,date
43253,What year was the Great White Sioux War?,date
43254,What year was Montana's statehood approved?,date
43255,How many people were arrested from the Montana Act?,count
43256,About what percentage of the Native Americans in Montana live off the reservation?,perc
43257,When was the transcontinental National Pacific Railroad finished?,date
43258,How many of the 200 arrested in the Montana Act were convicted?,count
43259,Where were air bases built in Montana?,other
43260,How many departments does the Punjab administration have?,count
43261,Where did Alexander the Great conquer in 10 days?,other
43262,Who was Raghunath Rao?,desc
43263,When did Sikhism begin?,date
43264,When did Ranjit Singh die?,date
43265,When did India and Pakistan fight in Punjab?,date
43266,When do monsoons traditionally happen in Punjab?,date
43267,What is Punjab's major language?,lang
43268,What are urs?,def
43269,Who are some well-known Punjab poets?,ind
43270,How many provinces does Pakistan have?,count
43271,Who founded Taxila?,ind
43272,What did missionary Muslims build in Punjab?,other
43273,When did Punjab's weather pattern become unpredictable?,date
43274,In what year did Sharif become CM?,date
43275,What medical product does Punjab manufacture?,product
43276,When did Rukn-e-Alam die?,date
43277,When are urs held?,date
43278,Where is the national horse and cattle show held?,other
43279,Where was Nanak born?,other
43280,How many square miles is Punjab?,count
43281,"How many rivers are in Punjab, Pakistan?",count
43282,When was Punjab part of the Indus Valley Civilization?,date
43283,When was the Third Battle of Panipat?,date
43284,When did Ahmad fight at Akora Khattak?,date
43285,When was part of Punjab annexed into British India?,date
43286,Where does Punjab have major military bases?,other
43287,When was Sharif re-elected CM?,date
43288,What transportation products does Punjab manufacture?,product
43289,Where were there riots in June 2012?,other
43290,When did Gardezi die?,date
43291,What happens at the national horse and cattle show?,desc
43292,Who was the first Sikh Guru?,ind
43293,Who sings about the joy of living?,ind
43294,Where did the Umayyads conquer?,other
43295,When did Ahmad fight at Balakot?,date
43296,When was the Second Anglo-Sikh War?,date
43297,When did India and Pakistan begin serious peace talks?,date
43298,Which energy companies' offices were attacked by rioters?,gr
43299,When was Ahangar's tomb built?,date
43300,Where is Buksh's shrine?,other
43301,When was Alam Lohar an important Punjabi folk singer?,date
43302,Who was Chanakya?,desc
43303,Who captured part of the Maratha Empire in 1761?,ind
43304,Who visits Nankana Sahib?,ind
43305,When was the record heat spike in Multan?,date
43306,How many seats are in the Provincial Assembly?,count
43307,When was Pakistan's electricity problem solved?,date
43308,Where is Zakria's shrine?,other
43309,What famous mosque is in Punjab?,other
43310,When was Sultan Bahu popular?,date
43311,How many mountain regions does Punjab have?,count
43312,When did Timur conquer Lahore?,date
43313,When did the Mughal empire begin?,date
43314,When was Maharaja Ranjit Singh born?,date
43315,When did Punjab fight against India?,date
43316,When did the first monsoon appear in Punjab?,date
43317,Where are Jahangir's Gardens?,other
43318,What is the largest city in India?,city
43319,Where is the alluvial plain located?,other
43320,How many rivers are in Multan?,count
43321,When was Panchanada renamed Punjab?,date
43322,What did Ram found?,other
43323,How long did it take Alexander to cross the Hindu Kush?,period
43324,Who was the son of Timur Shah Durrani?,ind
43325,Who led the Sikhs in the late eighteenth century?,ind
