,texts,labels
2259,When did Nixon die ?,NUM
2260,How many cities are there in Utah ?,NUM
2261,How many children does Ray Davies of the Kinks have ?,NUM
2262,What is the average hourly rate of American workers ?,NUM
2263,How many e-commerce companies are started every day ?,NUM
2264,How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?,NUM
2265,"What is the mean income of the top 10% , top 5% , and top 1% ?",NUM
2266,What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,NUM
2267,What is the probability that at least 2 out of 25 people will have the same birthday ?,NUM
2268,How many colleges are in Wyoming ?,NUM
2269,"When did President Kennedy , Lee Harvey Oswald , and Jack Ruby all die ?",NUM
2270,"On average , how long time does it take to type a screenplay ?",NUM
2271,What is the chromosome number of an elephant ?,NUM
2272,When was the Hoover Dam constructed ?,NUM
2273,When did Jaco Pastorius die ?,NUM
2274,How many cubic feet of space does a gallon of water occupy ?,NUM
2275,How many languages does the Pope speak ?,NUM
2276,How much of the silver production is manufactured by independent silversmiths ?,NUM
2277,How much iron is in your body ?,NUM
2278,What was Einstein 's IQ ?,NUM
2279,How many cherubs are there on a Trivial Pursuit board ?,NUM
2280,When did Fraze get his first patent for the pull-tab can ?,NUM
2281,What was the first minimum wage ?,NUM
2282,What was the U.S. highway death toll in 1969 ?,NUM
2283,How much money was the minimum wage in 1991 ?,NUM
2284,What was the date of CNN 's first broadcast ?,NUM
2285,What does an average daycare provider get paid in New England ?,NUM
2286,What was the first minimum wage ?,NUM
2287,When was the first railroad from the east coast to the west coast completed ?,NUM
2288,What is the length of border between the Ukraine and Russia ?,NUM
2289,In what year did Hitler gain power of Germany ?,NUM
2290,What is the population of the United States ?,NUM
2291,How many types of cheese are there in France ?,NUM
2292,How many people did Randy Craft kill ?,NUM
2293,What are the unemployment statistics for the years 1965 and 1990 ?,NUM
2294,What number of American soldiers remain unaccounted from the Vietnam war ?,NUM
2295,"How many people on the ground were killed from the bombing of Pan Am Flight 103 over Lockerbie , Scotland , December 21 , CD .",NUM
2296,How long does it take to hike the entire Appalachian Trail ?,NUM
2297,What is the weight of air ?,NUM
2298,How much did the Iran-Contra investigation cost ?,NUM
2299,How many muscles does an oyster have ?,NUM
2300,How many eyes does a bat have ?,NUM
2301,How many minutes were there on the original GE College Bowl clock ?,NUM
2302,How far is London UK from California ?,NUM
2303,How many months does a normal human pregnancy last ?,NUM
2304,What is the student population at the University of Massachusetts in Amherst ?,NUM
2305,When was the first successful heart transplant for a human ?,NUM
2306,What is the chemical reactivity of argon ?,NUM
2307,How many times in his 16-year National Basketball Associaton career was John Havlicek a member of the all-star team ?,NUM
2308,What is the weight of a teaspoon of matter in a black hole ?,NUM
2309,How many dollars a day did Arthur Frommer say you could get by on in Europe in 1968 ?,NUM
2310,How many people did the United Nations commit to help restore order and distribute humanitarian relief in Somalia in September 1992 ?,NUM
2311,How many Gutenberg Bibles are there ?,NUM
2312,When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,NUM
2313,How many cards are dealt to each player in Gin Rummy ?,NUM
2314,How many years did Sleeping Beauty sleep ?,NUM
2315,How many bails are there in a cricket wicket ?,NUM
2316,What day of the week was July 13 ?,NUM
2317,How much time does the blinking of an eye take ?,NUM
2318,When was CNN 's first broadcast ?,NUM
2319,How many Beanie Baby sites are there ?,NUM
2320,How many different countries export coffee ?,NUM
2321,How tall was the animated Frankenstein,NUM
2322,When did humans first begin to write history seriously ?,NUM
2323,How old is Britney Spears ?,NUM
2324,How many people in the world speak French ?,NUM
2325,How many feet high is the hurdle in front of a runner 's steeplechase water jump ?,NUM
2326,How many people hike ?,NUM
2327,How much in miles is a ten K run ?,NUM
2328,What season is the setting for Shakespeare 's Midsummer Night 's Dream ?,NUM
2329,How many people were executed for Abraham Lincoln 's assassination ?,NUM
2330,How many times a day should you take a prescription marked `` q.i.d . '' ?,NUM
2331,How many blacks served in the Vietnam War,NUM
2332,How many athletes did Puerto Rico enter in the 1984 Winter Olympics ?,NUM
2333,How long does it take for your blood to make one complete trip through the body ?,NUM
2334,How many stations do you shoot from in the basketball game `` Around the World '' ?,NUM
2335,How many of them are in sub-Saharan Africa ?,NUM
2336,What 's men 's par on a 455-yard golf hole ?,NUM
2337,When was Calypso music invented ?,NUM
2338,What is the pig population of the world ?,NUM
2339,What is the fine for having a dog on a beach ?,NUM
2340,How often are brain cells replaced ?,NUM
2341,A normal human pregnancy lasts how many months ?,NUM
2342,What year were the Olympic Games played in where Nadia Comaneci became popular ?,NUM
2343,When did the Bounty mutiny take place ?,NUM
2344,When did World War I start ?,NUM
2345,When did the art of quilting begin ?,NUM
2346,What is the population of Japan ?,NUM
2347,How tall was the animated King Kong ?,NUM
2348,How many times more than 3,NUM
2349,What debts did Qintex group leave ?,NUM
2350,When was the bar-code invented ?,NUM
2351,How many gallons of water go over Niagra Falls every second ?,NUM
2352,How many milligrams are in a gram ?,NUM
2353,What percentage of the body is muscle ?,NUM
2354,How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?,NUM
2355,When did Theo Rousseau paint the `` Forest of Fontaine '' ?,NUM
2356,How many people does Honda employ in the U.S. ?,NUM
2357,What is the first day of the week ?,NUM
2358,How many lakes are there on the Earth ?,NUM
2359,What are the unemployment statistics for the years 1965 and 1990 ?,NUM
2360,When was Dick Clark born ?,NUM
2361,When was London 's Docklands Light Railway constructed ?,NUM
2362,What does 7847+5943 equal ?,NUM
2363,How far out is the universe ?,NUM
2364,When were camcorders introduced in Malaysia ?,NUM
2365,How long is human gestation ?,NUM
2366,What is the temperature for baking Peachy Oat Muffins ?,NUM
2367,What year was the NAACP founded ?,NUM
2368,How many sperm cells are in an average ejaculation ?,NUM
2369,"What 's the population of Biloxi , Mississippi ?",NUM
2370,What 's the American dollar equivalent for 8 pounds in the U.K. ?,NUM
2371,How many horses are there on a polo team ?,NUM
2372,How long did Shea and Gould practice law in Los Angeles ?,NUM
2373,How many Americans have HIV ?,NUM
2374,What is the temperature today ?,NUM
2375,How many films are made by the major studios in a year ?,NUM
2376,How many different languages are spoken in Europe ?,NUM
2377,What chapter of the Bible has the most verses ?,NUM
2378,"In South Korea , how many American Soldiers are there ?",NUM
2379,How old is too old for a child to not be talking ?,NUM
2380,How many Marx Brothers were there ?,NUM
2381,How many presidents have died on the 4th of July ?,NUM
2382,How many years did it take James Joyce to write Ulysses ?,NUM
2383,What month 's third weekend is the Monterey Jazz Festival held on ?,NUM
2384,How long was the TV mission of Star Trek 's Enterprise to be ?,NUM
2385,On which date is the Ukrainians ' Christmas ?,NUM
2386,How long does it take the typical American to eat 23 quarts of ice cream ?,NUM
2387,How far can a human eye see ?,NUM
2388,How many real fruit juices are there in a can of Hawaiian Punch ?,NUM
2389,What does an average daycare provider get paid in New England ?,NUM
2390,What chapter of the Bible has the most verses ?,NUM
2391,How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?,NUM
2392,What month were you born in if your birthstone is sardonyx ?,NUM
2393,When did communist control end in Hungary ?,NUM
2394,How long did it take Stanley to find Livingstone ?,NUM
2395,What percentage of Americans own their homes ?,NUM
2396,When was the internal combustion engine developed ?,NUM
2397,How many years do fossils take to form ?,NUM
2398,In what year did Thatcher gain power ?,NUM
2399,How far away is the moon ?,NUM
2400,How many acres in a mile ?,NUM
2401,How far is Yaroslavl from Moscow ?,NUM
2402,What is the goat population of the world ?,NUM
2403,What is the average life expectancy of a male in Ireland in 1996 ?,NUM
2404,What is President Nixon 's birthdate ?,NUM
2405,How many pins are used in skittles ?,NUM
2406,How many varieties of apple are there ?,NUM
2407,How many American soldiers have died for their country to date ?,NUM
2408,How many people in Tucson ?,NUM
2409,How many elephants are left on earth ?,NUM
2410,CNN began broadcasting in what year ?,NUM
2411,What is the starting salary of a radiographer ?,NUM
2412,How many tiles did the Space Shuttle Columbia lose on its second flight ?,NUM
2413,What was the minimum wage in 1991 ?,NUM
2414,What amount of folic acid should an expectant mother take daily ?,NUM
2415,How many bytes are in a terabyte ?,NUM
2416,What year did Montana become a state ?,NUM
2417,How often are quadruplets born ?,NUM
2418,How much do tuberculosis combatting drugs cost ?,NUM
2419,When did swimming become commonplace ?,NUM
2420,What will the increase be in the California gas tax by 2000 ?,NUM
2421,In what year was the cannon invented ?,NUM
2422,When did beethoven die ?,NUM
2423,How many zip codes are there in the U.S. ?,NUM
2424,What year did the War of 1812 begin ?,NUM
2425,What is Martin Luther King Jr. 's real birthday ?,NUM
2426,When was cigarette advertising banned on television and radio ?,NUM
2427,How many dogs pull a sled in the Iditarod ?,NUM
2428,How many calories are there in a glass of water ?,NUM
2429,How many bones are there in the human hand ?,NUM
2430,How many milliseconds in a second ?,NUM
2431,What is the wingspan of a condor ?,NUM
2432,"How many miles is it from Frankfurt , Germany to Salzburg , Austria ?",NUM
2433,How many airline schools are there in the U.S. ?,NUM
2434,How long does it take the moon to revolve around the Earth ?,NUM
2435,How much snow equals an inch of rain ?,NUM
2436,How many Israeli athletes were killed at the Munich Olympics ?,NUM
2437,What year did nylon stockings first go on sale ?,NUM
2438,How many people was Randy Craft convicted of killing ?,NUM
2439,What was Thatcher 's approval rating after 10 years in power ?,NUM
2440,How many shillings more than 2 were there in a guinea ?,NUM
2441,How many Russians have landed on the moon ?,NUM
2442,What is the population of Ohio ?,NUM
2443,How many degrees cooler is the inside of a cucumber than the air outside ?,NUM
2444,When was the slinky invented ?,NUM
2445,"What is the latitude and longitude of El Paso , Texas ?",NUM
2446,How many people are there in the world ?,NUM
2447,"What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?",NUM
2448,What is the price for AAA 's liability auto insurance ?,NUM
2449,How many bottles of wine were prisoners in the Bastille allowed per day ?,NUM
2450,How many years ago did the ship Titanic sink ?,NUM
2451,In what year did China and the Republic of Korea establish diplomatic relations ?,NUM
2452,How much energy is released when oxygen and hydrogen mix ?,NUM
2453,How many inches over six feet is Tom Selleck ?,NUM
2454,How much electricity does the brain need to work ?,NUM
2455,"When did Lucelly Garcia , a former ambassador of Columbia to Honduras , die ?",NUM
2456,How many characters makes up a word for typing test purposes ?,NUM
2457,When did Muhammad live ?,NUM
2458,How many people died because of a smoking problem in 1997 ?,NUM
2459,How many people are taller than 7 feet ?,NUM
2460,"When did Aldous Huxley write , `` Brave New World '' ?",NUM
2461,How many hostages were killed in the Entebbe raid ?,NUM
2462,How many species of the Great White shark are there ?,NUM
2463,What is the current ticket fare from from Cairo to Barbados ?,NUM
2464,How tall is Prince Charles ?,NUM
2465,How many fiddlers did Old King Cole have ?,NUM
2466,What month did the Edmund Fitzgerald sink ?,NUM
2467,When are the Oscars Academy Awards in 1999 ?,NUM
2468,How many astronauts have been on the moon ?,NUM
2469,What is the frequency of VHF ?,NUM
2470,How many days does a typical mayfly live ?,NUM
2471,How old was Sir Edmund Hillary when he climbed Mt. Everest ?,NUM
2472,In what year was De Gaulle elected president of France ?,NUM
2473,What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize ?,NUM
2474,How many pounds are there in a stone ?,NUM
2475,How long does it take the Milky Way Galaxy to make one revolution ?,NUM
2476,How many countries watch MTV Europe ?,NUM
2477,How fast is light ?,NUM
2478,When was John D. Rockefeller born ?,NUM
2479,How many games are played in a five-team round-robin tournament ?,NUM
2480,How much did a McDonald 's hamburger cost in 1963 ?,NUM
2481,What is the date of Bastille Day ?,NUM
2482,What date did man first land on the moon ?,NUM
2483,How fast do cheetahs run ?,NUM
2484,"The italian artist , Maurizio Pellegrin , is how old ?",NUM
2485,What year did the Vietnam War end ?,NUM
2486,What 's the third month of the Gregorian calendar ?,NUM
2487,When did Spielberg direct `` Jaws '' ?,NUM
2488,How many thousands of students attend the University of Massachusetts ?,NUM
2489,How many rings are there on a five-zone archery target ?,NUM
2490,How many Americans fought for the British in the American Revolution ?,NUM
2491,How old is Stevie Wonder ?,NUM
2492,How long ago was the Roe vs. Wade decision by the Supreme Court ?,NUM
2493,How many states did Richard Nixon carry in 1972 ?,NUM
2494,How many teaspoons make up a tablespoon ?,NUM
2495,How old is the sun ?,NUM
2496,"How many miles is it from London , England to Plymouth , England ?",NUM
2497,How long did the Paris Commune hold out for against the rest of France ?,NUM
2498,"How long is the world 's largest ship , in meters ?",NUM
2499,How many soldiers were involved in the last Panama invasion by the United States of America ?,NUM
2500,How long was the OJ Simpson trial ?,NUM
2501,How many corners does a spritsail have ?,NUM
2502,When was the Brandenburg Gate in Berlin built ?,NUM
2503,The Olympic Games in which year allowed Nadia Comaneci to become popular ?,NUM
2504,How many sides does a heptagon have ?,NUM
2505,How many times larger than life size is the Statue of Liberty ?,NUM
2506,How much money can a person be fined for having a dog on a beach ?,NUM
2507,When did Mount St. Helen last have a major eruption ?,NUM
2508,How many trees go into paper making in a year ?,NUM
2509,How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?,NUM
2510,"What is the all-time stock high of Apple Computer , and where can I find this information ?",NUM
2511,What 's the American dollar equivalent for 8 pounds in the U.K. ?,NUM
2512,When did Amtrak begin operations ?,NUM
2513,How long is Camptown Racetrack ?,NUM
2514,When is the Sun closest to the Earth ?,NUM
2515,What are the statistics for drunken drivers in Maryland ?,NUM
2516,How long would it take for a $ savings bond to mature ?,NUM
2517,How much caffeine is in a 16 oz cup of coffee ?,NUM
2518,How many names are there for Eskimo people ?,NUM
2519,How many years make up a lustrum ?,NUM
2520,How many events make up the decathlon ?,NUM
2521,What is the average hours per months spent online by AOL users ?,NUM
2522,When was Microsoft established ?,NUM
2523,When did Nixon visit China ?,NUM
2524,How many American soldiers are stationed in South Korea ?,NUM
2525,How long does cocaine stay in your system ?,NUM
2526,How much did Varian Associates try to sell its vacuum products division to the BOC group for ?,NUM
2527,How far is the longest hole in 1 on any golf course and where did it happen ?,NUM
2528,How many people die from snakebite poisoning in the U.S. per year ?,NUM
2529,What year did Hitler die ?,NUM
2530,How many Fig Newtons are there to the pound ?,NUM
2531,How much does the President get paid ?,NUM
2532,When did Hitler come to power in Germany ?,NUM
2533,What chapter of Gone with the Wind has Rhett Butler leaving Scarlett O 'Hara ?,NUM
2534,What is the acreage of the Chappellet vineyard ?,NUM
2535,Where does the U.S. rank among world countries in area ?,NUM
2536,How many pairs of legs does a lobster have ?,NUM
2537,How many John Deere tractors have been manufactured ?,NUM
2538,How many home runs did Babe Ruth hit in his lifetime ?,NUM
2539,What do Englishmen weigh themselves in ?,NUM
2540,What time of year is air travel the heaviest ?,NUM
2541,When did Iraqi troops invade Kuwait ?,NUM
2542,"What 's the maximum length , in inches , of a first baseman 's glove ?",NUM
2543,How many Community Chest cards are there in Monopoly ?,NUM
2544,What is the current unemployment rate in the U.S. ?,NUM
2545,How many times a day does the typical person go to the bathroom ?,NUM
2546,What season does a hiemal activity normally take place in ?,NUM
2547,What is the most number of goals scored by a single team in an NHL hockey game ?,NUM
2548,How many American soldiers remain unaccounted from the Vietnam war ?,NUM
2549,How many people live in cities ?,NUM
2550,What state is John F. Kennedy buried in ?,LOC
2551,What country in 1998 had the most suicides regardless of population size ?,LOC
2552,What river is Windsor Castle on ?,LOC
2553,In what city is the famed St. Mark 's Square ?,LOC
2554,What are some good medical sites for information ?,LOC
2555,What city has the two steepest streets in the U.S. ?,LOC
2556,Where is Procter & Gamble based in the U.S. ?,LOC
2557,Where can I find out the top 1 singles ?,LOC
2558,What is the most populated city in the world ?,LOC
2559,What state 's home to the Buffalo Bill Historical Center ?,LOC
2560,Where could I go to take a ride on a steam locomotive ?,LOC
2561,Where is Rider College located ?,LOC
2562,Where are all European and American eels born ?,LOC
2563,What 's the home of the Rockettes ?,LOC
2564,What city gained renown for its pea-soup fogs ?,LOC
2565,Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?,LOC
2566,What country borders Denmark to the south ?,LOC
2567,What country 's royal house is Bourbon-Parma ?,LOC
2568,Where in the United States do people live the longest ?,LOC
2569,On what avenue is the original Saks department store located ?,LOC
2570,Where was George Washington born ?,LOC
2571,What U.S. state boasts Leif Ericson Park ?,LOC
2572,What is the largest U.S. state east of the Mississippi ?,LOC
2573,What is the capital of Kosovo ?,LOC
2574,What Kentucky city calls itself The Horse Center of America ?,LOC
2575,What is the state nickname of Mississippi ?,LOC
2576,"What U.S. state boasts Stone Mountain , the world 's largest mass of exposed granite ?",LOC
2577,Where can I find pictorial directions on how to build a very simple treehouse ?,LOC
2578,What island is home to statues called Mauis ?,LOC
2579,Where does the weird shape of the dinner fish knife originate from ?,LOC
2580,What was known as the Spice Island ?,LOC
2581,What constellation represents a hunter with club and shield ?,LOC
2582,What country comes last in an alphabetical list ?,LOC
2583,In what part of the world is Mozambique ?,LOC
2584,What two countries are linked by the Brenner Pass ?,LOC
2585,In what state was there an 11 million gallon oil spill ?,LOC
2586,Where are diamonds mined ?,LOC
2587,Where did the Wright brothers make their first flight ?,LOC
2588,Jackson Pollock was a native of what country ?,LOC
2589,What city is . KDGE Radio located in ?,LOC
2590,What country has the port of Haifa ?,LOC
2591,Where is Webster University ?,LOC
2592,What is worth seeing in Reims ?,LOC
2593,What two European countries entered the War of American Independence against the British ?,LOC
2594,In what nation is Edessa located nowadays ?,LOC
2595,What country was Sir Edmund Hillary born in ?,LOC
2596,Where can I find free piano scores for popular music ?,LOC
2597,What country is famous for Persian rugs ?,LOC
2598,Where are the U.S. headquarters for Procter & Gamble ?,LOC
2599,What bay divides Maryland 's Eastern and Western Shores ?,LOC
2600,What Russian seaport has a name meaning `` Lord of the East '' ?,LOC
2601,What mountains lie between the Arkansas and Missouri rivers ?,LOC
2602,"What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?",LOC
2603,What country was A Terrible Beauty to Leon Uris ?,LOC
2604,"Where was the Ligurian Republic , 1797-185 , ?",LOC
2605,Where is Windsor Castle ?,LOC
2606,What famed wall supports the Badaling turret ?,LOC
2607,What are the five most expensive cities in the world ?,LOC
2608,What United States city produces the most oil ?,LOC
2609,In what county is Eckley Colorado ?,LOC
2610,Where does most of the marijuana entering the United States come from ?,LOC
2611,What lake is the source of the White Nile ?,LOC
2612,What French seaport claims to be The Home of Wines ?,LOC
2613,What is the highest continent ?,LOC
2614,Where is Dartmouth College ?,LOC
2615,What is the largest city in Texas ?,LOC
2616,What country is located at 13 degrees North latitude and 10 degrees East longitude ?,LOC
2617,What country saw the origin of the Asian Flu ?,LOC
2618,What is George Lucas 's e-mail address ?,LOC
2619,Where is Logan Airport ?,LOC
2620,What was the nationality of Jackson Pollock ?,LOC
2621,Where is the Smithsonian Institute located ?,LOC
2622,Where is Trinidad ?,LOC
2623,What body of water does the Danube River flow into ?,LOC
2624,What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,LOC
2625,"What is the location of Edinburgh , Scotland ?",LOC
2626,Which continent has the most roses ?,LOC
2627,What Australian city became the home of the America 's Cup ?,LOC
2628,Where can I buy movies on videotape online ?,LOC
2629,Where does Barney Rubble go to work after he drops Fred off in the `` Flintstones '' cartoon series ?,LOC
2630,Where does chocolate come from ?,LOC
2631,Where do you find the answers for all these questions ?,LOC
2632,Where can I find the history of the Taiwanese language ?,LOC
2633,Where is Qatar ?,LOC
2634,Where are zebras most likely found ?,LOC
2635,"What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?",LOC
2636,What is the world 's highest peak ?,LOC
2637,What country is home to Heineken beer ?,LOC
2638,Where is your corpus callosum ?,LOC
2639,What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?,LOC
2640,What is the brightest star visible from Earth ?,LOC
2641,Name an art gallery in New York .,LOC
2642,What is the tallest building in Japan ?,LOC
2643,Which city has the oldest relationship as a sisterðcity with Los Angeles ?,LOC
2644,Where are the Austerlitz and Victor Hugo subway stops ?,LOC
2645,What are the largest libraries in the US ?,LOC
2646,What country boasts the most dams ?,LOC
2647,What 's the capital of Monaco ?,LOC
2648,Where 's Montenegro ?,LOC
2649,Where is the Isle of Man ?,LOC
2650,What Peruvian city is home to the mummified body of Francisco Pizarro ?,LOC
2651,"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",LOC
2652,What two states is Washington D.C. between ?,LOC
2653,Where were the 1936 Summer Olympics held ?,LOC
2654,What 's the world 's longest suspension bridge ?,LOC
2655,What 's the northernmost U.S. state apart from Alaska ?,LOC
2656,What 's the largest U.S. city on the Great Lakes ?,LOC
2657,What are the largest deserts in the world ?,LOC
2658,What is the habitat of the chickadee ?,LOC
2659,Which country is the largest country in Latin America ?,LOC
2660,Where is Mozambique located ?,LOC
2661,Where can I find a review of Nightmare on Elm Street in a film journal ?,LOC
2662,What is a country that starts with the letter x ?,LOC
2663,What was the only country you were allowed to drive into Israel from in 1979 ?,LOC
2664,"Where was helium first discovered , hence its name ?",LOC
2665,What river does the Grand Coulee Dam dam ?,LOC
2666,"What is the US Federal Government website for Standard Industrial Classification codes , SIC , ?",LOC
2667,Where is the largest post office building in the world ?,LOC
2668,Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,LOC
2669,Where do hyenas live ?,LOC
2670,What North American city would you visit to see Cleopatra 's Needle ?,LOC
2671,What attracts tourists to Reims ?,LOC
2672,Where are good science sites on the Internet ?,LOC
2673,What South Korean city is served by Kimpo International Airport ?,LOC
2674,Where is Guam ?,LOC
2675,Which large U.S. city had the highest murder rate for 1988 ?,LOC
2676,Where can I find a list of all the companies in America that offer a direct stock purchase plan ?,LOC
2677,What 's the largest island in the West Indies ?,LOC
2678,What German city do Italians call The Monaco of Bavaria ?,LOC
2679,Where are the Haversian canals ?,LOC
2680,What is the capital of Seattle ?,LOC
2681,Where is Basque country located ?,LOC
2682,Where are the Union Stockyards ?,LOC
2683,What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?,LOC
2684,What city did the Flintstones live in ?,LOC
2685,What ocean does Mauritania border ?,LOC
2686,Where was the first zoo in the U.S. ?,LOC
2687,What kind of habitat does the scorpion live in ?,LOC
2688,What island group is Guadalcanal a part of ?,LOC
2689,Where did the myth of Santa Claus originate ?,LOC
2690,What are the four largest mountain ranges in the continental United States ?,LOC
2691,Where can I get U.S. economic statistics ?,LOC
2692,What U.S. state has the second-longest coastline ?,LOC
2693,"What is the address for the main government office in Rome , Italy ?",LOC
2694,Where is Mile High Stadium ?,LOC
2695,What country are you visiting if you land at President Duvalier Airport ?,LOC
2696,What country was Brian Boru an 11th-century king of ?,LOC
2697,Where can I find correct tabs for Third Eye Blind songs ?,LOC
2698,Where does Ray Bradbury 's Chronicles take place ?,LOC
2699,Where is the Kentucky Horse Park located ?,LOC
2700,"Where did Freidreich Wilhelm Ludwig Leichhardt , Prussian born explorer , go to school ?",LOC
2701,What country has the most coastline ?,LOC
2702,What are all the rivers in Europe ?,LOC
2703,What city has the world 's longest subway system ?,LOC
2704,What is the name of the planet that the Ewoks live on ?,LOC
2705,What U.S. state lived under six flags ?,LOC
2706,What African capital is named for a U.S. president ?,LOC
2707,Where is McCarren Airport located ?,LOC
2708,What country has the highest per capita consumption of cheese ?,LOC
2709,Where is the Rose Bowl played ?,LOC
2710,What Russian city boasts the Hermitage Museum ?,LOC
2711,Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,LOC
2712,What U.S. state is Mammoth Cave National Park in ?,LOC
2713,What is the name of the country which Hitler ruled ?,LOC
2714,Where do people mountain climb in Nepal ?,LOC
2715,Where can I find a case on Americans with Disabilities Act of 199 ?,LOC
2716,"Where can I find a tape or book to help me say , write and understand Japanese ?",LOC
2717,What sea is Bombay on ?,LOC
2718,Where can an individual get a contact lens tested that burned the entire surface of eye when new ?,LOC
2719,Where can I find a large list of 5 to 6 letter words ?,LOC
2720,What European city do Nicois live in ?,LOC
2721,Where is Poe 's birthplace ?,LOC
2722,In what part of Africa is Mozambique located ?,LOC
2723,What U.S. state is Dixville Notch in ?,LOC
2724,Where is Ocho Rios ?,LOC
2725,"What planet would you visit to see Bebrenia , Arcadia , and Amazonis ?",LOC
2726,What U.S. state is Fort Knox in ?,LOC
2727,What room did W.C. Fields keep his library in ?,LOC
2728,Where can I find a person 's address from a telephone number ?,LOC
2729,Where is the Statistical Abstract of the United States online ?,LOC
2730,What country 's national passenger rail system is called Via ?,LOC
2731,What southwestern state is dubbed The Silver State ?,LOC
2732,Which Latin American country is the largest ?,LOC
2733,The Orange Bowl is in what city ?,LOC
2734,What arch can you see from the Place de la Concorde ?,LOC
2735,Where can I get information concerning child custody files for the State of Utah ?,LOC
2736,What U.S. state comes last in an alphabetical list ?,LOC
2737,Which country did Hitler rule ?,LOC
2738,What U.S. city 's skyline boasts the Gateway Arch ?,LOC
2739,What city would you be in if you were feeding the pigeons in the Piazza San Marco ?,LOC
2740,In what area of the world was the Six Day War fought ?,LOC
2741,What ocean surrounds the Madeira Islands ?,LOC
2742,Where did the Maya people live ?,LOC
2743,Name the country which Honecker lived in .,LOC
2744,What capital is built around Monument Circle which contains soldiers and sailors monument ?,LOC
2745,What desert has the highest sand dunes ?,LOC
2746,Where is the Abominable Snowman said to wander ?,LOC
2747,What two Caribbean countries share the island of Hispaniola ?,LOC
2748,Where 's the Petrified Forest ?,LOC
2749,Where can I get cotton textiles importer details ?,LOC
2750,What city did the Mormons establish as their headquarters in 1847 ?,LOC
2751,Where did Dylan Thomas die ?,LOC
2752,What continent pushes up the Executive Committee mountain range ?,LOC
2753,What is the Homelite Inc. home page ?,LOC
2754,What country is the biggest producer of tungsten ?,LOC
2755,Where 's the Bernini-Bristol Hotel ?,LOC
2756,What nationality is Pope John Paul II ?,LOC
2757,Where is the world 's most active volcano located ?,LOC
2758,What country is the origin of the band the Creeps ?,LOC
2759,What is the largest city on the Great Lakes ?,LOC
2760,What 's the capital of Iowa ?,LOC
2761,What country did the Nile River originate in ?,LOC
2762,Where did Dikembe Mutombo go to college ?,LOC
2763,What city is the Kentucky Horse Park near ?,LOC
2764,What city is sometimes called The Athens of Switzerland ?,LOC
2765,What were the cities of Dickens 's A Tale of Two Cities ?,LOC
2766,Where did bocci originate ?,LOC
2767,What is the highest mountain in the world ?,LOC
2768,What states do not have state income tax ?,LOC
2769,What were the first bodies visited by spacecraft ?,LOC
2770,What ocean is the largest in the world ?,LOC
2771,What country has the highest arson rate ?,LOC
2772,What state in the United States covers the largest area ?,LOC
2773,What country owns Corsica ?,LOC
2774,Where can I find info on Alexander Mackenzie ?,LOC
2775,What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,LOC
2776,Where does the tennis star Stefan Edberg come from ?,LOC
2777,Where can I find a `` Fifth Element '' screensaver ?,LOC
2778,What city hosted the first Winter Olympics in Asia ?,LOC
2779,What country 's capital was formed when Pesth and Buda merged ?,LOC
2780,Where can I read about Chiang Kai-shek ?,LOC
2781,What city is graced by the Arch of Titus ?,LOC
2782,What is the oldest ethnological museum in the world ?,LOC
2783,Where are the leading medical groups specializing in lung diseases ?,LOC
2784,Where did Honecker rule ?,LOC
2785,What 's the oldest capital city in the Americas ?,LOC
2786,What California bay 's largest island is Angel Island ?,LOC
2787,What sea did the Romans call mare nostrum ?,LOC
2788,Where can I find the names of all the 15 Pokemon ?,LOC
2789,Where did the Mayan Indians live ?,LOC
2790,What country are Godiva chocolates from ?,LOC
2791,Where is the world championship sled dog race held each February ?,LOC
2792,Where is the Taj Mahal ?,LOC
2793,What web sites are linked to the Report on Genesis Eldercare ?,LOC
2794,What is the capital of Uruguay ?,LOC
2795,Where is Tornado Alley ?,LOC
2796,Which two states enclose Chesapeake Bay ?,LOC
2797,"Where on the Web is Adventours Tours from Sydney , Australia ?",LOC
2798,What bordering country is due north of Costa Rica ?,LOC
2799,Where can I buy a good snowboard for less than $200 ?,LOC
2800,What mountain range marks the border of France and Spain ?,LOC
2801,Where must a soccer goalie stand to be permitted to handle the ball ?,LOC
